@relation polish-compan-weka.filters.unsupervised.attribute.ReplaceMissingValues-unset-class-temporarily

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr12 numeric
@attribute Attr14 numeric
@attribute Attr16 numeric
@attribute Attr25 numeric
@attribute Attr29 numeric
@attribute Attr33 numeric
@attribute Attr38 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr55 numeric
@attribute Class {0,1}

@data
0.20132,0.35888,0.40714,2.1345,0,0.30711,0.85576,0.30711,0.93398,0.61633,3.6056,4.3852,0.64112,2.1345,0.35888,1642,0
0.076195,0.54584,0.11546,1.2593,0.10633,0.068992,0.15493,0.068992,0.14102,0.45416,5.1839,1.8686,0.55469,1.0274,0.44531,17633,0
0.078471,0.84636,0.23804,1.6272,0.13627,0.056519,0.14892,0.056519,0.092887,0.15364,5.395,4.0975,0.62048,0.72967,0.37952,59111,0
0.026435,0.5767,0.31842,1.7028,0.037409,0.036125,0.079734,0.036125,0.12178,0.39553,4.3791,6.4095,0.51916,1.3378,0.45307,7622.6,0
0.15775,0.15845,0.44198,4.6832,0.42192,0.19528,1.6274,0.19528,1.5603,0.83475,4.2364,8.7261,0.8732,3.5468,0.12,7617.3,0
0.18759,0.49622,0.47051,1.9734,0.20777,0.18759,0.38809,0.18759,3.6709,0.41681,3.65,0,0.50378,1.9223,0.48337,2101.9,0
-0.008594,0.62404,0.20865,1.3352,0.16638,-0.008594,-0.013805,-0.008594,0.000842,0.30248,4.8022,0.9946,0.30403,1.3319,0.62249,13233,0
-0.01771,0.64132,0.10461,1.2421,-0.094964,-0.020314,-0.047011,-0.020314,0.082754,0.35079,4.7566,3.0122,0.56,0.83691,0.43212,5972.9,0
0.086845,0.5514,0.22393,1.505,0.16838,0.13868,0.31272,0.13868,0.27317,0.39298,4.4076,4.7922,0.50091,1.2104,0.44346,5723.7,0
0.058494,0.5468,0.4149,1.7588,0.052246,0.071235,0.13028,0.071235,0.15045,0.46347,3.6873,4.2795,0.47374,1.7588,0.5468,2019.5,0
0.15732,0.31131,0.45643,2.6054,0.38634,0.19777,0.69562,0.19777,0.80226,0.66248,4.759,3.6364,0.68947,2.3795,0.28431,26202,0
-0.004889,0.79871,0.94984,2.629143,-0.025845,0.010138,0.799824,0.010138,0.018069,0.08164,4.6413,7.144093,0.88035,1.1892,0,41586,0
0.021612,0.27966,0.17891,1.6425,0.095306,0.020695,0.074317,0.020695,0.35274,0.68981,5.0555,5.0716,0.69101,1.6355,0.27846,20330,0
0.028803,0.84343,0.054742,1.1139,-0.24615,0.028803,0.059938,0.028803,0.10167,0.1215,4.762,4.3681,0.48438,0.63466,0.48054,3164.4,0
0.039398,0.37202,0.080629,1.2733,0.039398,0.049467,0.16769,0.049467,0.55,0.61709,4.1729,4.0776,0.69412,1.0097,0.29498,1200.7,0
0.65635,0.077384,0.73421,12.113,0.61256,0.65635,9.9344,0.65635,9.1416,0.91996,3.7172,16.272,0.92262,10.342,0.066069,3828.8,0
0.14273,0.37092,0.16086,1.4365,0.37531,0.17993,0.48823,0.17993,0.67311,0.60407,6.307,4.4954,0.60645,1.4273,0.36854,326160,0
0.096151,0.11415,0.22231,2.9475,0.34612,0.11563,1.0129,0.11563,1.9227,0.87372,5.0506,12.385,0.87372,2.9475,0.11415,24979,0
0.26616,0.13089,0.70977,6.4225,0.74274,0.33084,2.5276,0.33084,2.7322,0.72116,3.9895,12.937,0.72116,6.4225,0.13089,6927.5,0
0.023729,0.38453,0.36189,2.174,0.17643,0.029995,0.09731,0.029995,0.17163,0.6016,4.6716,5.2025,0.67789,1.7427,0.30824,16991,0
0.28155,0.37752,0.37625,3.2491,0.18605,0.28155,1.683,0.28155,0.88335,0.4676,3.4138,11.563,0.83113,1.4398,0.16729,975.65,0
0.33135,0.299,0.55876,2.8796,0,0.41042,1.3806,0.41042,1.4321,0.69802,4.224,4.6645,0.701,2.863,0.29727,9359.5,0
0.1733,0.55635,0.30858,1.5698,0.45359,0.1733,0.32001,0.1733,0.33238,0.42389,4.075,4.3705,0.43868,1.5281,0.54156,3667.8,0
0.068121,0.32842,0.41143,2.2527,0.18691,0.073112,0.22262,0.073112,0.36133,0.61366,4.1838,5.769,0.61366,2.2527,0.32842,6282.4,0
0.1815,0.19478,0.57198,4.5969,0.1815,0.1815,1.1413,0.1815,1.16,0.75683,4.0486,8.7708,0.79259,3.753,0.15902,6397.6,0
0.39241,0.11157,0.57939,6.193,0,0.39241,3.5171,0.39241,3.8526,0.39504,4.4027,9.2982,0.88843,6.193,0.11157,14645,0
0.010412,0.68844,0.17187,1.3042,0.003356,0.012624,0.022344,0.012624,0.018336,0.014234,4.3049,3.2635,0.43163,1.0703,0.56497,3468.4,0
0.00431,0.051006,0.25272,5.9547,0.016883,0.005335,0.10459,0.005335,2.4958,0.78016,4.1025,10.291,0.78016,5.9547,0.051006,3200.1,0
0.31399,0.24842,0.74875,4.0141,0,0.39554,1.5922,0.39554,1.6038,0.67627,3.4242,9.4346,0.75158,4.0141,0.24842,1988.3,0
-0.11769,1.0879,-0.12957,0.8809,0,-0.1131,-0.10397,-0.1131,-0.086025,-0.11769,3.2579,2.3661,-0.087875,0.8809,1.0879,-234.64,0
0.17371,0.33871,0.53882,2.9104,0,0.21482,0.76164,0.21482,0.86473,0.61133,3.8455,3.2303,0.67899,2.4235,0.28204,3775,0
0.55765,0.23742,0.50231,3.1157,0.20039,0.55765,2.3488,0.55765,2.4651,0.75982,3.5581,6.4163,0.76258,3.1157,0.23742,1815.7,0
0.68551,0.15889,0.83653,6.3695,0,0.84668,5.4346,0.84668,5.4485,0.80121,3.098,15.216,0.84111,6.2452,0.15579,1048.4,0
0.18003,0.25084,0.60429,3.6406,0,0.18003,0.78667,0.18003,0.91632,0.20462,3.8405,6.0404,0.74916,3.3214,0.22885,4185,0
0.10216,0.75442,0.062758,1.0837,0,0.10216,0.1363,0.10216,3.8576,0.23551,4.0938,0.32372,0.24558,1.0767,0.74954,778.84,0
0.062512,0.35216,0.22388,1.6388,0.21921,0.082089,0.23423,0.082089,0.32749,0.6114,4.496,5.7112,0.6131,1.6309,0.35046,7015.5,0
0.1245,0.46146,0.29058,2.2938,0.3127,0.15343,0.68312,0.15343,0.37599,0.53734,4.4263,4.8332,0.7742,1.1164,0.2246,7754,0
-0.10409,0.72414,-0.023869,0.95993,-0.005766,-0.12148,-0.20392,-0.12148,-0.11337,0.23409,5.0194,1.1742,0.31584,0.78968,0.59571,0.95993,0
0.13841,0.60338,0.16742,1.2958,0.22314,0.1665,0.29417,0.1665,0.3274,0.39276,4.1047,3.7235,0.43013,1.2155,0.566,2130.8,0
0.20691,0.41595,0.20973,1.7662,0.55912,0.25902,0.94624,0.25902,0.68718,0.50103,5.3184,5.4985,0.64324,1.1623,0.27374,43655,0
0.073767,0.23613,0.36882,2.7842,0.20601,0.09246,0.44729,0.09246,0.68441,0.73698,4.0185,8.1438,0.7664,2.4374,0.20671,3848.8,0
0.068043,0.86116,0.016726,1.0349,-0.14877,0.095808,0.19986,0.095808,0.15005,0.10958,4.1977,3.8408,0.51715,0.57608,0.47937,263.68,0
-0.028096,0.82888,-0.071003,0.90406,0,-0.028096,-0.037963,-0.028096,0.066042,0.071575,5.0813,1.8843,0.17112,0.80721,0.74008,-8562,0
0.10035,0.65127,0.082436,1.1683,0.23856,0.1263,0.25789,0.1263,0.56949,0.33909,4.0917,3.0336,0.50061,0.87857,0.48975,1018.2,0
-0.087629,0.84094,-0.20327,0.71469,-0.17928,-0.087629,-0.123,-0.087629,-0.060689,-0.26691,3.6754,1.838,0.26681,0.6055,0.71246,-962.75,0
0.25443,0.36013,0.40758,2.1399,0.43498,0.31016,0.86745,0.31016,0.92769,0.49465,5.1665,4.6428,0.49722,2.1246,0.35756,59803,0
0.088994,0.74781,0.16931,1.2264,0.34468,0.1139,0.15231,0.1139,0.17335,0.20216,5.1253,2.9445,0.20216,1.2264,0.74781,22596,0
0.10529,0.66701,0.27346,1.41,0.33487,0.13796,0.20684,0.13796,0.24056,0.30455,4.4224,2.9516,0.30455,1.41,0.66701,7233.3,0
-0.05161,0.95316,-0.25771,0.61786,0,-0.050251,-0.074514,-0.050251,-0.00721,0.033983,4.6764,2.9448,0.29539,0.43715,0.67438,-12232,0
0.041293,0.16339,0.56426,4.4535,0.2492,0.052892,0.32372,0.052892,1.0614,0.80151,4.6521,11.756,0.80151,4.4535,0.16339,25326,0
0.1642,0.48805,0.39308,3.503,0.43176,0.20468,1.3034,0.20468,0.5167,0.47076,5.7699,6.4067,0.80177,1.1272,0.15704,231400,0
0.1828,0.16121,0.45079,3.9093,0.41858,0.22347,1.4422,0.22347,1.6636,0.77789,4.0765,5.8493,0.78415,3.7574,0.15495,5376.6,0
0.07976,0.21088,0.45565,3.1607,0.15022,0.097679,0.4632,0.097679,0.6852,0.69938,4.2268,6.6701,0.69938,3.1607,0.21088,7680.8,0
0.10774,0.15602,0.43256,3.7724,0.25759,0.12912,0.82756,0.12912,1.5476,0.74531,4.2299,7.8681,0.74531,3.7724,0.15602,7343.8,0
0.12606,0.40354,0.20939,1.5503,0.23674,0.15562,0.40902,0.15562,0.51649,0.59646,4.2384,6.14,0.61952,1.4618,0.38048,3625.4,0
0.056559,0.29438,0.28368,1.9637,0.16571,0.07213,0.24502,0.07213,0.40801,0.66814,4.5321,4.3013,0.66814,1.9637,0.29438,9658.1,0
0.11322,0.67889,0.28401,1.4184,0,0.11322,0.16678,0.11322,1.6504,0.31215,4.143,0,0.32111,1.4184,0.67889,3947.8,0
0.35682,0.38473,0.40096,2.0469,0,0.35682,0.93164,0.35682,0.93666,0.58568,4.09,1.5705,0.61527,2.0377,0.383,4932.9,0
-0.013109,0.89386,-0.15314,0.82801,-0.12265,-0.029333,-0.032944,-0.029333,0.027914,0.068022,4.3305,1.9405,0.071496,0.82479,0.89039,-3278.1,0
0.050757,0.26632,0.24938,1.9487,0.17703,0.061002,0.23207,0.061002,0.38666,0.64901,4.1174,4.4773,0.65247,1.9234,0.26286,3268,0
0.08574,0.27121,0.30362,2.2255,0.27318,0.10514,0.42441,0.10514,0.61755,0.57424,4.1672,5.4556,0.59771,2.0329,0.24774,4462.4,0
0.10618,0.37985,0.39401,2.059,0.15649,0.13664,0.36723,0.13664,0.4318,0.48131,3.9026,5.8032,0.48909,2.0168,0.37207,3148.4,0
-0.023754,0.61308,-0.16713,0.66721,0,-0.023754,-0.047299,-0.023754,-0.038745,0.047387,3.349,7.651,0.48625,0.54655,0.5022,-373.3,0
2.2494,0.26218,0.48657,2.8559,-0.15595,2.2494,8.5798,2.2494,9.3157,0.18691,3.2589,7.62,0.73782,2.8559,0.26218,883.21,0
0.11499,0.24959,0.6015,3.41,0,0.14719,0.58973,0.14719,0.86471,0.34264,3.753,9.217,0.75041,3.41,0.24959,3406,0
0.072307,0.93592,0.3075,3.2435,0.16638,0.074452,0.5432,0.074452,0.20104,0.037306,4.3498,12.269,0.83617,0.475,0.13706,6880.9,0
0.035942,0.30725,0.1173,1.4506,0.28004,0.064059,0.24606,0.064059,0.32121,0.60168,3.6104,5.543,0.64859,1.2291,0.26034,478.28,0
0.1062,0.60577,-0.033935,0.93985,0.3354,0.1062,0.18826,0.1062,0.23843,0.2772,4.1467,2.164,0.31886,0.87522,0.56412,-475.7,0
0.15022,0.13263,0.45292,4.4149,0.35364,0.18673,1.4079,0.18673,1.7083,0.86108,4.8259,7.6933,0.86108,4.4149,0.13263,30333,0
0.4932,0.3755,0.39807,2.5451,0.091735,0.4932,1.9143,0.4932,1.3817,0.58494,4.3058,3.657,0.74236,1.7462,0.25764,8050,0
0.14166,0.40476,0.35688,1.9238,0,0.17492,0.4528,0.17492,0.46162,0.31542,4.5531,4.2314,0.59524,1.8362,0.38632,12754,0
-0.11433,0.40403,0.17507,1.9848,0,-0.11438,-0.64344,-0.11438,-0.15286,0.48185,4.1897,14.279,0.81965,0.87328,0.17776,2709.5,0
0.45078,0,-0.46505,0,0,10.399,22.362,10.399,0.87069,27.397,2.5851,164.35,74.538,2.039821,0.46505,-178.88,0
0.086231,0.31793,0.64058,3.0227,0.49573,0.10946,0.34562,0.10946,0.37462,0.6363,4.1634,5.5985,0.63754,3.011,0.31669,9333,0
0.13453,0.62238,0.28189,2.0024,0.24129,0.13453,0.47841,0.13453,0.22019,0.37582,3.9136,3.0898,0.71707,0.90475,0.28121,2310.5,0
0.048442,0.2066,0.56868,3.8116,0.15303,0.058233,0.28791,0.058233,0.50181,0.79249,4.0198,6.0724,0.79683,3.7315,0.20226,5951.4,0
0.10466,0.25067,0.44173,3.606,0.23344,0.13049,0.76986,0.13049,0.67787,0.74933,5.0581,6.2392,0.8305,2.4383,0.1695,50491,0
0.042544,0.69877,0.077023,1.2203,0,0.059661,0.17061,0.059661,0.12462,0.20098,3.6611,4.2904,0.62718,0.61068,0.3497,352.95,0
0.085527,0.43084,0.31373,1.7518,0,0.10747,0.25755,0.10747,0.31583,0.50721,4.1992,4.4149,0.56916,1.6967,0.41728,4963.3,0
0.008063,0.88216,0.071766,1.0814,-0.003997,0.009443,0.010704,0.009443,0.033935,0.004066,3.6429,16.043,0.11784,1.0814,0.88216,315.39,0
0.30993,1.0714,0.25842,1.5621,0.10989,0.3431,0.74624,0.3431,0.41165,-0.13205,4.059,6.6664,0.47956,0.67035,0.45977,2960.1,0
0.021919,0.68192,0.11974,1.1756,0,0.022386,0.032828,0.022386,0.059104,0.28541,4.4857,3.8353,0.31808,1.1756,0.68192,3664.4,0
0.16382,0.39282,0.18736,1.523,0,0.16382,0.45728,0.16382,2.4619,0.48628,4.4787,2.7038,0.62465,1.3889,0.35824,5640.9,0
0.069929,0.58907,0.29299,1.52,0.19982,0.089171,0.15827,0.089171,0.17972,0.39444,4.3325,3.8152,0.42009,1.4538,0.56342,6300.2,0
0.21486,0.1722,0.3875,3.2503,0,0.26759,1.554,0.26759,1.6729,0.58343,4.0227,7.7983,0.8278,3.2503,0.1722,4083.1,0
0.2609,0.65114,0.22233,1.3559,-0.069992,0.2609,0.41762,0.2609,0.40068,0.22617,3.2046,3.7785,0.36798,1.3009,0.62473,356.08,0
0.95469,0.46271,0.32766,1.7142,0,0.95469,2.081,0.95469,2.3161,0.53557,2.764,13.116,0.53729,1.6996,0.45876,190.28,0
0.096153,0.44599,0.041202,1.1387,0,0.12119,0.40795,0.12119,0.40934,0.40861,3.8374,4.6431,0.66144,0.75846,0.29707,283.38,0
-0.001294,0.84372,0.062569,1.0776,-0.1366,0.007802,0.009681,0.007802,0.036226,-0.13374,3.1859,4.8793,0.15629,1.0294,0.80591,96.004,0
0.028847,0.54845,0.38535,1.9722,0,0.029546,0.07454,0.029546,0.064299,0.42704,3.7474,3.1035,0.60362,1.4253,0.39638,2154,0
0.37776,0.71951,0.18867,1.2688,0,0.37776,0.53816,0.37776,0.53236,0.18267,3.6578,2.8182,0.29574,1.2378,0.70194,858.09,0
0.18995,0.097677,0.72433,8.4156,0.18995,0.23594,2.4155,0.23594,2.7835,0.88797,3.9924,11.041,0.88797,8.4156,0.097677,7118.3,0
0.16163,0.48088,0.21201,1.6984,0,0.20452,0.67375,0.20452,0.52173,0.40761,3.6059,8.4864,0.65501,1.0721,0.30355,855.55,0
0.20664,0.20533,0.45234,3.2159,0,0.25491,1.2487,0.25491,1.3957,0.78625,4.0745,6.4101,0.79467,3.1972,0.20414,5369.4,0
0.17028,0.49195,0.27771,1.8803,0,0.17028,0.5398,0.17028,0.44921,0.12506,5.0363,2.3806,0.66369,1.2057,0.31545,30194,0
-0.029482,0.11598,0.47193,5.0692,0,-0.029482,-0.25421,-0.029482,0.15514,-0.029482,3.664,11.254,0.88402,5.0692,0.11598,2177,0
0.13142,0.49861,0.22758,1.4832,0.20327,0.16478,0.34988,0.16478,0.42176,0.47002,5.0356,3.0578,0.49765,1.401,0.47098,24704,0
0.097027,0.26791,0.37585,2.6381,0.0859,0.12932,0.56364,0.12932,0.57899,0.3202,5.5671,3.2936,0.77056,2.2593,0.22944,2.6381,0
0.21348,0.3286,0.33247,2.2387,0,0.21348,0.79541,0.21348,0.64969,0.39782,4.182,2.9207,0.6714,1.8286,0.2684,5055.1,0
-0.01236,0.44718,0.15715,1.3655,0.14693,-0.01236,-0.028745,-0.01236,0.22201,0.50085,4.2828,5.1673,0.51805,1.313,0.42998,3013.9,0
0.015229,0.31623,0.09339,1.342,0.21689,0.019336,0.07081,0.019336,0.26986,0.65712,4.0725,4.456,0.70028,1.1588,0.27307,1103.6,0
0.014768,0.46314,0.42301,1.9754,0,0.014768,0.034054,0.014768,0.031887,0.50568,3.6446,0,0.53686,1.8497,0.43367,1866.1,0
0.24698,0.14362,0.43363,4.0192,0.5839,0.24698,1.7197,0.24698,1.9683,0.84757,4.4362,6.0843,0.84757,4.0192,0.14362,11839,0
0.19299,1.1992,-0.004658,0.99329,-0.95381,0.25839,0.37217,0.25839,0.2799,-0.29122,3.5756,4.6582,0.21372,0.57506,0.69428,-17.53,0
0.017567,0.66592,-0.031707,0.94134,0.017567,0.025441,0.047068,0.025441,0.085299,0.28466,4.8532,3.4767,0.41007,0.76406,0.54051,-2261.4,0
0.37747,0.33765,0.4176,2.3195,0.84574,0.37747,1.1927,0.37747,1.2221,0.63014,4.6148,3.0596,0.65131,2.1741,0.31649,17201,0
0.32492,0.53748,0.11029,1.2052,0,0.32492,0.60453,0.32492,0.60779,0.42997,3.4875,5.1163,0.46252,1.2052,0.53748,338.86,0
0.050978,0.70647,-0.17756,0.74327,0.077842,0.064406,0.093125,0.064406,0.17267,0.21957,4.1511,2.8759,0.23443,0.72763,0.69161,-2514.3,0
0.09808,1.507,-0.95167,0.3667,-0.10527,0.098455,0.065518,0.098455,0.095163,-0.61286,4.2722,1.1512,-0.60862,0.36567,1.5027,-17810,0
0.19699,0.31619,0.3653,2.1553,0.48594,0.23576,0.74564,0.23576,0.8363,0.64216,3.8696,8.1692,0.64216,2.1553,0.31619,2705.8,0
0.13182,0.23664,0.40689,3.07,0.13182,0.13182,0.67059,0.13182,0.87357,0.75199,4.627,7.3835,0.79206,2.5501,0.19657,17236,0
0.060362,0.47234,0.17292,1.5066,0.060362,0.082692,0.24226,0.082692,0.371,0.52752,3.9602,6.5227,0.65852,1.0888,0.34134,1577.9,0
0.093584,0.27385,0.36804,2.344,0.25933,0.11615,0.42414,0.11615,0.67094,0.66395,5.1459,3.4894,0.66395,2.344,0.27385,51504,0
0.035972,0,1,2.629143,-0.31137,0.035972,0.799824,0.035972,0.87069,1,2.8504,7.144093,1,2.039821,0,708.6,0
0.38414,0.18685,0.05238,1.4247,0,0.47876,3.8822,0.47876,3.1806,0.44513,3.6894,20.292,0.81315,0.94035,0.12332,256.19,0
0.12603,0.11675,0.81911,8.2999,0.35976,0.15809,1.4089,0.15809,1.5884,0.84011,4.4274,16.538,0.84465,7.9769,0.11221,21914,0
0.006784,0.43792,0.46046,2.1717,0,0.006784,0.017263,0.006784,0.081751,0.55998,4.377,6.6386,0.58314,1.9488,0.39297,10969,0
0.12903,0.092665,0.37208,5.3162,0,0.1607,1.8641,0.1607,2.5613,0.24996,4.0853,24.623,0.91276,4.9456,0.086206,4528,0
0.09701,0.33917,0.30177,2.1731,0.51961,0.11355,0.44142,0.11355,0.40406,0.64603,6.8854,5.5178,0.74276,1.6482,0.25724,2.1731,0
0.14855,0.022395,0.69552,32.056,0,0.18977,8.4734,0.18977,11.446,0.14855,3.5384,95.42,0.9776,32.056,0.022395,2402.9,0
0.080258,0.16186,0.00252,1.0167,0.12168,0.10143,0.6726,0.10143,0.99014,0.80617,6.2998,5.5174,0.81722,0.94725,0.1508,5025.3,0
0.15046,0.44717,0.1319,1.4276,0.36556,0.21145,0.68553,0.21145,0.50516,0.35672,5.7205,5.7304,0.49544,0.98474,0.30845,69303,0
0.29876,0.57026,0.20818,1.3653,0.74866,0.36925,0.64787,0.36925,0.66954,0.41246,5.4537,5.5086,0.41278,1.3645,0.56994,59174,0
0.22562,0.44145,0.34565,1.783,0.67457,0.27986,0.63396,0.27986,0.71033,0.50597,5.1167,8.1046,0.50597,1.783,0.44145,45220,0
0.10597,0.622,0.09744,1.3639,0,0.14151,0.52843,0.14151,0.32038,0.29851,9.3861,0.34552,0.67983,0.58719,0.26779,1.3639,0
-0.014139,0.52464,0.13881,1.2935,-0.011726,-0.012745,-0.026946,-0.012745,0.039612,0.47536,4.802,4.8929,0.52702,1.1661,0.47298,8798.9,0
0.16228,0.27196,0.40943,2.5055,0.236,0.18937,0.69633,0.18937,0.79597,0.64915,4.4951,10.852,0.64915,2.5055,0.27196,12802,0
0.43417,0.2522,0.16562,1.7507,0,0.24204,1.0971,0.24204,1.0527,0.43417,5.2863,13.278,0.7485,1.5315,0.22062,32019,0
0.084412,0.89772,0.00874,1.0103,0,0.084412,0.099191,0.084412,0.10179,0.084412,4.2307,3.9657,0.14899,0.95771,0.85101,148.67,0
0.007475,0.92009,-0.048855,0.90726,0,0.007475,0.01419,0.007475,0.010916,0.036233,3.8938,4.6048,0.44783,0.51943,0.52677,-382.53,0
0.33194,0.082429,0.92507,13.994,0.58563,0.42148,5.9202,0.42148,5.1403,0.91757,4.0402,4.6386,0.91757,12.086,0.071193,10148,0
0.086327,0.44217,0.16154,1.7543,0.48362,0.10189,0.47575,0.10189,0.29397,0.5411,7.5047,5.6119,0.78583,0.8497,0.21417,1.7543,0
0.14548,0.18959,0.41125,3.1692,0.41284,0.181,0.95471,0.181,1.2132,0.73616,4.2155,11.593,0.73616,3.1692,0.18959,6754.2,0
0.12759,0.56519,0.096411,1.3398,-0.013277,0.15558,0.5484,0.15558,0.36543,0.3488,4.9968,5.2851,0.63162,0.67254,0.2837,9570.9,0
-0.22167,0.86884,0.12546,1.4869,-0.25678,-0.2027,-0.78668,-0.2027,-0.15166,0.042265,5.4477,5.4058,0.65345,0.44096,0.25766,35170,0
0.002235,0.46481,0.25748,1.7228,0.17138,0.003153,0.008852,0.003153,0.097108,0.50541,4.8754,6.7054,0.614,1.3203,0.35622,19326,0
-0.071061,0.50209,-0.094111,0.31921,-0.046307,-0.07235,-0.52337,-0.07235,-0.091923,-0.026748,4.5933,1.6474,0.85228,0.087885,0.13824,-3689,0
0.75535,0.20816,0.52557,3.5249,0.0073,0.75535,3.6287,0.75535,3.7758,0.76265,3.4377,8.2588,0.79184,3.5249,0.20816,1440,0
-0.011781,0.98833,-0.73606,0.25525,0,-0.006269,-0.006343,-0.006269,0.10772,0.000865,3.9662,1.7888,0.011673,0.25525,0.98833,-6810,0
0.031411,0.46435,0.14699,1.6472,0.070978,0.038963,0.17155,0.038963,0.16854,0.53565,5.5371,5.1967,0.77287,0.80569,0.22713,50624,0
0.063186,0.34782,0.023259,1.0694,0.003189,0.057887,0.17265,0.057887,0.27469,0.65218,5.7863,4.5984,0.66472,1.0308,0.33528,14219,0
0.033612,0.80686,0.19368,1.2402,-0.33479,0.045626,0.056585,0.045626,0.091726,0.12242,4.7319,3.64,0.12295,1.2394,0.80632,10447,0
0.005231,0.32895,0.39363,3.1074,0,0.006458,0.034572,0.006458,0.23155,0.21531,3.505,19.609,0.81321,1.7645,0.18679,1259.3,0
0.23369,0.52189,0.45475,1.8713,0.028496,0.23369,0.44777,0.23369,0.44777,0.41023,3.3857,0,0.47811,1.8713,0.52189,1105.3,0
0.10523,0.59844,0.048523,1.0929,0,0.13284,0.25445,0.13284,0.29272,0.25691,4.1695,5.0791,0.47108,0.95346,0.52207,716.86,0
-0.1805,1.1422,-0.057143,0.91566,-0.25079,-0.17758,-0.26211,-0.17758,-0.061746,-0.23687,4.0238,3.8211,0.31579,0.54313,0.67752,-603.67,0
0.10342,0.064852,0.47989,9.13,0,0.12753,2.1606,0.12753,2.847,0.36553,4.2713,22.488,0.93515,8.31,0.059028,8962.3,0
-0.014591,0.80076,-0.052227,0.82102,-0.004728,-0.014066,-0.048205,-0.014066,-0.017566,-0.018548,5.116,0.21173,0.7068,0.29918,0.2918,-6822.3,0
0.2317,0.31363,0.3406,2.1286,0.51035,0.33705,1.1169,0.33705,1.2178,0.55082,5.2184,7.322,0.56267,2.0482,0.30178,56312,0
0.11584,0.11889,0.66374,8.4492,0,0.14351,1.6106,0.14351,1.3741,0.77456,6.5109,8.0077,0.88111,6.3321,0.089102,2152200,0
1.02,0.24643,0.50462,3.0477,0,1.02,4.1393,1.02,4.3162,0.3131,3.4428,11.295,0.75357,3.0477,0.24643,1398.7,0
0.23029,0.7939,0.080647,1.1307,0,0.23029,0.37311,0.23029,0.3749,0.19926,3.8797,3.8467,0.37362,0.87902,0.61721,611.38,0
0.099402,0.31309,0.27097,2.0894,0,0.099402,0.39964,0.099402,0.55348,0.10168,4.363,4.3456,0.71537,1.6599,0.24873,6250.9,0
-0.046693,0.14751,0.37767,3.5603,0,-0.046693,-0.31654,-0.046693,3.0038,0.21237,3.9229,6.1153,0.85249,3.5603,0.14751,3162.4,0
0.046904,0.19383,0.41397,3.1357,0.12408,0.070105,0.36168,0.070105,0.56466,0.7464,4.187,8.3468,0.7464,3.1357,0.19383,6366.8,0
0.009975,0.52653,-0.10527,0.80007,0.093145,0.011275,0.021414,0.011275,0.16863,0.42504,4.3398,3.3645,0.42504,0.80007,0.52653,-2301.9,0
0.057755,0.20287,0.21542,2.0619,0.090753,0.060343,0.29745,0.060343,0.65319,0.74861,4.0665,8.2298,0.74861,2.0619,0.20287,2510.9,0
0.079531,0.27916,0.34708,2.2433,0.10543,0.10157,0.36383,0.10157,0.47428,0.62672,4.4943,6.2221,0.62672,2.2433,0.27916,10833,0
-0.097708,0.53233,-0.079804,0.83947,-0.3806,-0.099959,-0.20107,-0.099959,-0.11109,-0.46102,3.9901,2.7602,0.46767,0.78397,0.49714,-780,0
0,0.73793,0.25685,1.4805,0.05951,0.060691,0.11353,0.060691,2.5281,0.085444,4.3999,0,0.45682,1.0725,0.53458,6450.7,0
0.23606,0.34738,0.11013,1.53,0.23606,0.29812,1.4347,0.29812,1.0659,0.57632,4.3205,5.6119,0.7159,0.91521,0.2078,2303.8,0
0.16859,0.87122,0.21367,1.3919,-0.056723,0.19322,0.35435,0.19322,0.27315,0.11187,3.4707,3.6423,0.45261,0.87111,0.54527,631.63,0
0.015731,0.67136,-0.13449,0.67814,0.11482,0.014414,0.034495,0.014414,0.078297,0.32861,4.7431,2.8458,0.5821,0.42209,0.41786,-7444.3,0
0.19789,0.18458,0.57914,4.1376,0.19789,0.24843,1.3459,0.24843,1.7166,0.80201,3.7545,32.11,0.80201,4.1376,0.18458,3290.5,0
0.22927,0.34354,0.16041,1.5915,0,0.23533,0.86779,0.23533,0.74966,0.64466,3.6304,8.3083,0.72882,1.2563,0.27118,684.96,0
-0.037418,0.82394,0.3738,2.7232,0,-0.037418,-0.1725,-0.037418,0.021652,0.062957,3.7916,11.829,0.7716,0.71695,0.21692,2313.4,0
0.031542,0.76873,-0.31229,0.59375,0.031542,0.04692,0.061036,0.04692,0.12521,0.20855,4.9766,2.2833,0.20855,0.59375,0.76873,-29593,0
0.001831,0.48876,-0.059301,0.87764,-0.04584,0.002162,0.004461,0.002162,0.083188,0.49619,5.2364,2.3519,0.5003,0.87025,0.48465,-10220,0
0.089399,0.066192,0.67224,11.156,0.24024,0.11122,1.6802,0.11122,2.4023,0.89055,5.4842,7.3024,0.89055,11.156,0.066192,205000,0
0.06199,0.18837,0.3385,2.8422,0.22834,0.084362,0.4591,0.084362,0.98135,0.77013,4.9861,8.1508,0.77474,2.7725,0.18375,32780,0
-0.034125,1.0537,0.10646,1.5474,-0.0216,-0.034125,-0.17546,-0.034125,-0.017826,-0.055725,4.393,1.3838,0.80551,0.28561,0.19449,2631.2,0
