@relation cortex-nuclear

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute class {c-CS-s,c-CS-m,c-SC-s,c-SC-m,t-CS-s,t-CS-m,t-SC-s,t-SC-m}

@data
-3.703526,-0.026327,0.224771,-0.440184,0.333777,0.228165,-1.000131,-1.97497,-1.953927,0.634667,-0.2993,0.274121,-0.313935,-0.378843,0.431745,-0.465886,-0.197247,0.801346,0.291582,0.274581,0.637465,-1.051768,-0.430076,0.773211,0.528137,-0.655993,0.027895,c-CS-m
-3.401517,0.154948,-0.100255,-0.650073,0.046249,0.159444,-1.147061,-2.058227,-1.536992,0.86096,-0.568099,0.497561,-0.37267,-0.587176,0.577535,-0.547415,-0.417037,1.132295,0.259787,0.206771,0.826162,-0.959948,-0.212507,0.905722,0.490485,-0.106397,-0.127223,c-CS-m
-8.462437,-0.242298,8.388501,3.644846,5.034135,2.283863,-0.400644,1.893063,-1.750006,-0.62172,1.055158,1.332952,-0.718263,-1.811936,-1.078589,-1.634575,0.92141,-1.953857,-1.741152,1.20163,0.190855,-0.773418,0.122547,0.374742,0.053245,-0.098975,-1.208056,c-CS-m
-8.176159,0.305907,7.570061,3.793344,3.532272,2.918205,-0.351733,1.108778,-1.172257,0.174962,0.376394,0.463774,-0.00846,-1.125146,-0.572619,-1.119585,0.001094,-1.436425,-0.750138,0.733529,0.052547,-1.012936,-0.499251,0.353307,0.199729,-0.197018,-0.523076,c-CS-m
-7.748601,0.52465,7.332899,2.899418,2.430008,2.580176,-0.660615,0.763558,-1.392246,0.554469,0.39969,0.583737,-0.129979,-1.759588,-0.792297,-0.791325,0.194759,-0.805874,-0.826895,0.562585,0.195411,-1.396831,-0.144824,-0.047423,0.132097,0.284744,-1.094264,c-CS-m
1.607383,-3.157804,-2.004178,-0.246533,0.70705,1.783585,-0.129073,-0.075725,-1.259349,-1.139457,0.801307,0.687632,-0.476988,-1.641055,0.040552,-0.52679,0.732469,-0.069738,0.027642,-0.16044,-0.32562,0.465826,-0.295469,0.19513,0.344657,-0.866997,0.428662,c-CS-m
2.264962,-3.180433,-1.927037,-0.1696,0.266366,1.668943,0.080789,-0.361084,-1.780683,-0.977277,0.746865,-0.043277,-0.551341,-1.564477,0.032022,-0.208127,0.480135,0.00024,0.229161,-0.20591,-0.080997,0.594112,-0.300643,-0.188372,0.328145,-1.137994,0.175215,c-CS-m
2.060425,-3.42616,-2.410633,-0.262998,0.062433,1.822844,0.005284,-0.340891,-1.741698,-0.799094,0.754703,0.241624,-0.861244,-1.519539,0.210553,-0.287981,0.624755,0.193397,-0.064147,-0.43891,0.214487,0.411142,0.012594,-0.265348,0.325415,-0.898966,0.241301,c-CS-m
-2.544535,-2.768012,-1.278542,-0.533019,1.79751,2.094983,-0.71956,-0.388239,-1.370057,-0.695882,0.29802,0.996008,-0.507308,-1.231791,0.334821,-0.494574,-0.091774,-0.637173,-0.277304,-0.298043,-0.487624,0.102573,-0.355431,-0.115909,0.446909,-0.688834,0.623047,c-CS-m
-2.4045,-2.606968,-1.420492,-0.264064,1.765248,2.156788,-0.444432,-0.738481,-1.260422,-0.504638,0.366864,0.951243,-0.657101,-0.954103,0.55345,-0.339972,-0.367612,-0.277144,-0.330577,-0.450896,-0.1562,0.041373,0.058165,-0.106465,0.474686,-0.444475,0.367439,c-CS-m
-2.161233,-2.993678,-1.667963,-0.558945,1.302672,2.12877,-0.629317,-0.597969,-1.373697,-0.423076,0.293406,1.093051,-0.657524,-0.85827,0.556362,-0.324575,-0.099358,-0.449438,-0.462654,-0.584631,-0.02546,-0.064972,-0.228674,-0.117659,0.436992,-0.38987,0.384376,c-CS-m
-6.48926,-1.992919,-0.253903,-0.218567,1.99246,2.231721,-0.879924,-0.583424,-1.40456,-0.201515,0.244413,0.971719,-0.107632,-0.771651,0.52236,-0.383429,0.017223,-0.764795,-0.382448,-0.556578,-0.409811,-0.108362,-0.129263,0.118498,0.198131,-0.561056,0.761401,c-CS-m
-6.255641,-1.798669,-0.672479,-0.297832,1.26133,2.250207,-0.865628,-0.978056,-1.49187,-0.118446,0.193928,0.614353,-0.235198,-0.557203,0.492543,-0.414538,0.026413,-0.291206,-0.437426,-0.594682,-0.25411,-0.04624,-0.323039,0.001884,0.416292,-0.15013,0.544948,c-CS-m
-4.751058,-1.584708,-0.246831,-0.411113,1.359946,2.106619,-0.851851,-1.165151,-1.414496,-0.03541,0.299803,1.046982,-0.209609,-0.433567,0.77012,-0.505627,-0.224187,-0.212937,-0.218949,-0.555928,-0.150312,-0.250867,0.154019,0.151619,0.438678,-0.332946,0.554059,c-CS-m
-7.678071,-0.764205,0.693742,0.422138,2.273679,2.156588,-0.501907,-0.689558,-2.040562,0.064366,0.34034,1.295753,0.019085,-0.785606,0.570848,-0.479513,0.055066,-0.34871,-0.482642,-0.622962,-0.243227,-0.06107,0.009717,-0.335228,0.303774,-0.468184,0.423224,c-CS-m
-7.454083,-0.588377,0.664159,0.237459,1.707442,2.196423,-0.558496,-1.07376,-1.984896,-0.008387,0.425061,0.908557,-0.214462,-0.71659,0.666887,-0.491801,-0.147318,-0.34327,-0.382655,-0.63281,-0.142342,-0.181167,-0.076465,-0.028765,0.392496,-0.292453,0.332207,c-CS-m
-6.257418,-0.525735,0.5617,0.018252,1.454057,2.096288,-0.662839,-1.131903,-1.991937,-0.283757,0.211509,1.116548,-0.231782,-0.634628,0.564535,-0.516211,0.07333,-0.151402,-0.403941,-0.479132,-0.534223,0.024999,-0.38316,0.045761,0.212137,0.0752,0.458913,c-CS-m
-9.390489,0.650546,2.013226,0.247094,0.946001,1.677682,-0.814308,-1.298773,-3.275463,-0.130722,0.402847,0.558581,-0.688089,-1.745118,-0.556313,-0.411922,0.075699,-0.521678,-0.960548,-0.628656,-0.74097,-0.09785,-0.356349,-0.517738,0.16152,-0.298232,-0.584428,c-CS-m
-9.413271,0.946836,1.518529,0.05581,0.099855,1.615237,-0.661181,-1.78545,-3.031545,-0.000314,0.144378,0.162788,-0.771075,-1.811459,-0.216815,-0.37738,-0.351948,0.028444,-0.225732,-0.892849,-0.752159,-0.309463,-0.620901,0.133656,0.253457,0.127972,-0.416388,c-CS-m
-9.458525,0.902158,1.092937,-0.099015,-0.034109,1.495899,-0.804286,-1.818149,-2.877189,0.038526,0.011427,0.349827,-0.796509,-1.494395,-0.317892,-0.621876,0.183383,0.310184,-0.731316,-1.019392,-0.624191,-0.452833,-0.77741,-0.015125,0.478521,-0.028657,-0.542012,c-CS-m
1.783079,-2.57367,-3.063351,2.171107,-0.533935,-1.269401,-1.015391,0.972405,0.073024,-1.232945,1.36623,1.221584,-0.778528,-0.090219,1.164,0.290142,-0.02179,-0.883019,-0.485046,-0.808868,-0.045034,-0.172527,-0.275595,0.669515,0.321021,-0.151625,-0.188297,c-CS-m
1.382872,-2.707282,-3.012678,2.19665,-0.278999,-1.117949,-0.821817,0.801515,-0.085714,-1.279307,1.490584,0.924253,-0.566739,-0.373186,1.376681,0.278954,-0.255794,-0.849536,0.008621,-0.526798,0.216725,-0.208869,-0.251838,0.649237,0.172865,-0.03942,-0.186378,c-CS-m
2.16286,-2.821672,-2.958326,2.406406,-0.47419,-1.097276,-1.0011,0.724529,-0.243499,-1.298276,1.445615,1.079989,-0.916264,-0.167754,1.193908,0.283842,-0.123394,-1.089452,-0.268861,-0.675601,0.217816,-0.107602,-0.059136,0.995719,-0.159627,0.118661,-0.106026,c-CS-m
-1.131479,-2.14406,-2.716554,1.683402,-0.632642,-1.590272,-1.229283,0.747784,0.31417,-1.289631,1.143364,1.294184,-0.673512,0.10751,1.200161,-0.192884,0.02059,-0.343548,-0.618802,-0.518708,-0.218319,0.007013,-0.639072,0.460472,-0.051106,0.460199,-0.358624,c-CS-m
-0.590503,-2.129807,-2.750613,1.763209,-0.615293,-1.468661,-1.179306,0.664752,0.079205,-1.226391,0.949197,0.950841,-0.72423,-0.177717,1.334979,-0.072177,-0.115839,-0.444344,-0.312983,-0.481401,0.056641,-0.042069,-0.738721,0.522691,0.159833,0.610408,-0.462964,c-CS-m
0.4201,-2.130306,-2.239875,1.898066,-0.287423,-1.535519,-1.273013,0.665848,-0.01667,-1.448019,1.125997,1.280005,-0.599179,-0.159205,0.955388,0.052942,0.050855,-0.690155,-0.626247,-0.43439,-0.015097,-0.173582,-0.781143,0.641644,0.206929,0.235312,-0.408379,c-CS-m
-1.932464,-0.598906,-1.449563,1.119795,-0.495161,-1.69815,-1.425152,0.488192,-0.032717,-1.545386,1.018147,1.151257,-0.954193,0.141655,0.961874,-0.13065,-0.0011,-0.193855,-0.233145,-0.664909,-0.092645,-0.065853,-0.426768,-0.141301,0.059068,-0.131729,-0.51295,c-CS-m
-0.11223,-0.440218,-1.087469,1.038748,-0.250518,-1.628039,-1.516254,0.529861,-0.05051,-1.719121,1.149112,1.478473,-0.973695,-0.317965,1.088006,-0.351087,0.199664,-0.162164,-0.520479,-0.30209,-0.275471,-0.536456,-0.784872,0.503979,0.281715,-0.045741,-0.590745,c-CS-m
0.079324,-0.403532,-1.006495,0.925359,-0.242938,-1.891597,-1.689988,0.369964,-0.092143,-1.809678,1.337004,1.573096,-1.186565,-0.48053,1.239977,-0.274721,0.489333,-0.365597,-0.477283,-0.535824,0.053287,-0.432511,-0.74344,0.692954,-0.156834,0.515683,-0.537032,c-CS-m
-3.500482,1.049422,-0.56402,0.49091,-1.340539,-2.261664,-1.958928,-0.060541,-0.039538,-1.53629,0.945169,1.533065,-1.042617,-0.095224,0.406698,-0.200347,0.447581,-0.107415,-0.287635,-0.742447,-0.92007,-0.166554,-0.531169,0.375705,-0.434984,0.508389,-0.409636,c-CS-m
-2.11224,0.987318,-0.804247,-0.125723,-1.148421,-2.248947,-1.919309,-0.084039,-0.078039,-1.910045,1.239506,1.448622,-0.740256,-0.060127,0.485744,-0.336696,0.696199,-0.198349,-0.26282,-0.319177,-0.408574,0.070213,-1.072235,0.355365,-0.475785,0.192222,-0.269215,c-CS-m
-0.457225,1.17727,-0.786217,-0.232671,-1.28634,-2.326123,-1.712237,-0.555886,-0.340266,-2.104543,1.243014,1.337493,-0.719695,-0.139929,1.502374,-0.649305,0.605742,0.292323,-0.126313,0.180739,0.167942,-0.46832,-0.753682,0.318658,-0.003379,0.710388,-0.690803,c-CS-m
0.075619,2.552315,1.294076,-1.113923,-1.880739,-2.689082,-2.349809,-0.92043,-0.176683,-3.159263,1.883503,1.094819,-1.803551,-0.040245,-0.46512,-0.342992,0.773332,-0.06944,0.125986,-0.001738,-0.908501,-0.070334,-0.726864,0.917972,-0.342601,-0.102526,-1.110467,c-CS-m
-1.535145,2.467157,0.500878,-0.695205,-1.692314,-2.797951,-1.968203,-0.74391,-0.6,-2.893128,1.842054,0.69193,-1.319585,-0.341289,-0.174017,-0.514436,0.36842,-0.323144,-0.103309,-0.134499,-0.637808,-0.145715,-0.686508,0.400888,0.045472,-0.163667,-0.920223,c-CS-m
-0.996642,2.31141,0.408917,-0.345961,-1.862365,-2.605728,-1.876226,-1.045312,-0.525826,-2.82653,1.68981,0.866774,-1.384292,-0.393464,-0.095603,-0.188818,0.869577,0.12657,0.039312,0.168185,-0.690477,-0.09703,-0.577628,0.224597,-0.282289,0.694085,-1.103945,c-CS-m
5.688374,-4.232751,-2.536545,-1.970023,0.105992,0.25227,0.680279,-2.151769,-0.843669,0.469949,1.400295,0.996351,0.29057,-1.598137,0.422506,-0.012037,-0.008071,-0.109856,-0.296533,-0.417223,0.519219,-0.291272,0.619754,0.251593,-0.47457,0.664674,-0.514037,c-CS-m
6.631601,-4.289442,-2.950358,-2.185184,-0.241686,0.130134,0.578186,-2.179573,-0.948846,0.619389,1.142219,1.153546,0.188211,-1.471405,0.483984,-0.161235,0.32916,-0.045916,-0.314129,-0.525857,0.739532,-0.299451,0.665091,0.302472,-0.101333,0.567332,-0.422972,c-CS-m
6.775015,-3.833879,-2.80803,-2.127603,-0.781514,0.31203,0.207536,-2.134937,-0.574671,0.728694,0.904526,1.011914,0.016508,-1.255278,0.441636,-0.06382,-0.028022,0.471043,-0.342737,-0.354077,0.538511,-0.498252,0.464333,0.280012,-0.203203,1.097319,-0.707183,c-CS-m
4.281926,-2.682238,-1.632502,-2.77595,0.745853,0.50402,0.130611,-2.37148,-0.566318,0.388957,0.982445,1.377427,0.528106,-1.009786,0.851177,-0.276267,-0.167684,-0.098838,-0.161989,-0.564148,0.532416,-0.492402,0.386505,0.654397,0.150227,0.483998,-0.358211,c-CS-m
3.525678,-2.583608,-1.890324,-2.791434,0.170695,0.257622,0.021543,-2.155622,-0.825079,0.987558,0.572711,1.531041,0.263804,-0.81113,0.900398,-0.387048,-0.038742,0.082858,-0.304451,-0.407235,0.430137,-0.757006,0.094713,0.499976,0.209589,1.069946,-0.364182,c-CS-m
4.345292,-2.192421,-1.423913,-2.740457,0.167543,0.429327,-0.176661,-2.279438,-0.788521,0.956775,0.346563,1.265499,0.206071,-0.606895,0.829377,-0.401048,0.004164,0.270096,-0.239768,-0.367789,0.619217,-0.696676,-0.132492,0.464315,0.40018,1.304476,-0.364042,c-CS-m
1.727412,-1.944644,-0.622096,-3.297319,1.295366,0.217217,-0.153806,-1.658582,-0.757237,0.714205,0.174929,1.134529,-0.051359,-0.944842,0.935537,-0.85401,0.465584,0.181431,-0.313069,-0.582875,0.507391,-0.418112,0.067162,0.2444,0.514341,1.107776,-0.325729,c-CS-m
1.120521,-1.51849,-0.578377,-3.438718,1.032178,0.099013,-0.236942,-1.504508,-0.98829,0.887056,0.014419,1.066705,-0.461654,-0.719798,0.75185,-1.097094,0.390226,0.18213,-0.257311,-0.156277,0.655308,-0.488018,-0.322235,0.597467,0.327677,1.409975,-0.396211,c-CS-m
0.593544,-1.7367,-0.806157,-3.043674,0.889132,0.343277,-0.361466,-1.666208,-1.065065,1.260917,-0.226402,0.918523,-0.048195,-0.441703,0.824532,-1.061633,0.297386,0.164126,-0.16823,-0.455042,0.810334,-0.8637,-0.541714,0.185276,0.271265,1.434201,-0.489404,c-CS-m
-0.562208,-1.780423,1.444256,-4.197781,2.278459,-0.087887,-0.336931,-1.256828,-0.834611,0.216729,0.46363,0.281264,0.602597,-0.955542,1.183889,-0.713156,-0.570271,-0.627996,0.270457,-0.556493,-0.085844,0.161833,0.014109,0.284576,-0.273358,1.117774,-0.713012,c-CS-m
0.52152,-1.239537,1.572877,-4.005802,1.981133,-0.289596,-0.123157,-1.238784,-0.894453,-0.03942,0.421091,0.421469,0.457789,-0.984908,1.341868,-0.628083,-0.492317,-0.467627,0.498449,-0.545266,0.217517,0.272173,-0.050847,0.430914,-0.28704,1.122693,-0.195453,c-CS-m
-0.571615,-1.74114,1.997295,-3.686465,2.114693,0.052239,-0.392408,-1.162509,-1.181884,-0.121031,0.38454,0.759557,0.075795,-0.990725,0.757749,-0.413559,-0.380414,-1.093221,0.24071,-0.481749,0.105858,-0.107527,0.130448,0.63015,-0.66499,1.038703,-0.452844,c-CS-m
-0.065409,-0.027848,1.739216,-5.021384,2.142088,-1.529981,-0.49224,-1.529789,-1.246235,-0.504893,0.785372,1.079246,0.783494,-1.065826,0.858196,-0.530784,-0.376934,-0.78251,0.331255,-0.292646,0.275354,0.267241,-0.397903,1.500161,-0.273142,0.875908,-0.476951,c-CS-m
1.473066,0.514922,2.714151,-5.678745,-0.915507,-0.160138,0.043216,-2.021621,0.427618,-0.310496,0.105628,-1.5312,0.292263,-1.621981,3.207115,3.817084,2.089287,-3.722808,-1.884247,0.137536,0.684158,-0.943692,0.071054,0.269619,0.434501,1.15062,-0.511127,c-CS-m
-0.696701,-0.104868,2.01286,-4.447314,1.570689,-0.692131,-0.762268,-1.845292,-1.581343,-0.292557,0.653584,0.85643,0.353253,-1.568026,0.832534,0.319076,-0.404875,-1.225246,0.547756,-0.068548,-0.406857,-0.229853,-0.006012,0.845578,-0.329149,1.661421,-0.662464,c-CS-m
6.02184,-3.928813,0.258227,-0.090405,0.173617,-0.649241,0.794025,-0.588545,-1.762754,-0.620182,0.795421,0.048033,-0.490743,-1.25909,-0.896513,0.574394,0.427776,0.413393,-0.062432,0.873988,0.693843,0.528201,0.343839,-0.437988,-1.332359,-0.280613,-0.631885,c-CS-m
6.410108,-3.687958,0.337611,0.013464,0.331837,-0.842286,0.824655,-0.440535,-1.800044,-0.474228,0.800892,0.192176,-0.97005,-1.061106,-0.9285,0.229157,0.824323,0.433735,-0.236093,0.951669,0.699084,0.425567,0.286235,-0.359806,-1.257538,-0.389732,-0.688735,c-CS-m
5.334246,-3.784264,0.305898,0.038611,0.18966,-0.339968,0.356027,-0.579097,-1.872946,-0.104581,0.658493,-0.06392,-0.976837,-0.910518,-1.384775,0.15378,0.967846,0.387584,-0.271053,0.761117,0.880373,0.479262,0.323088,-0.029887,-1.550465,-0.266515,-0.638856,c-CS-m
3.828971,-2.921234,0.926912,-1.109053,1.567799,-0.034522,0.116253,-1.202875,-1.016829,0.360986,0.535915,0.683326,-0.115009,-0.603089,0.149938,0.105816,-0.44952,0.146476,-0.484864,0.569457,0.471905,-0.186045,0.041071,-0.554624,-1.118495,0.290987,-0.579286,c-CS-m
3.540022,-2.828035,0.761968,-1.249409,1.174532,-0.189352,-0.214885,-1.246691,-1.267401,0.638243,0.363709,0.418412,-0.558753,-0.086509,-0.17085,-0.154261,-0.379997,0.061998,-0.488489,1.122223,0.622786,-0.287852,0.079621,-0.658656,-0.98383,0.194772,-0.48604,c-CS-m
3.002763,-3.046026,0.558666,-1.144155,1.16135,-0.165299,-0.230081,-0.783899,-1.370884,0.741703,0.320933,0.60602,-0.71571,-0.108164,-0.427584,-0.238065,-0.394206,0.315686,-0.601186,0.713621,0.551082,-0.287392,-0.068125,-0.404917,-1.041659,0.124801,-0.509155,c-CS-m
1.12765,-2.543267,0.409092,-1.750195,1.593821,-0.369238,-0.182051,-0.746951,-1.274354,0.840903,0.170999,0.94202,0.058258,0.39097,0.366033,-0.112829,-1.160126,-0.074756,-0.748085,0.701434,0.506852,0.141732,-0.121627,-0.903321,-0.19859,0.143313,-0.218756,c-CS-m
0.798395,-2.617446,0.43592,-1.766441,1.229666,-0.262535,-0.232601,-1.052786,-0.959597,1.014916,-0.17485,0.130411,-0.359584,0.189955,0.22535,0.061913,-1.03722,-0.141888,-0.612298,0.720346,0.390403,-0.018285,-0.346415,-0.416059,-0.871401,0.414703,-0.564583,c-CS-m
0.516658,-2.684969,0.901373,-1.898071,1.826065,-0.495442,-0.277784,-0.706755,-0.741391,1.021301,-0.070593,0.443181,-0.602243,0.346545,-0.164013,0.122271,-1.047379,-0.309274,-0.884359,0.577415,0.395662,-0.439157,-0.377332,-0.224411,-0.908663,0.471133,-0.516566,c-CS-m
0.002996,-1.519664,1.469964,-2.63624,1.919175,-0.748159,-0.528925,-0.854617,-0.465355,0.709402,0.213926,0.481183,0.00049,-0.047441,0.618492,-0.212053,-1.025588,-0.164582,-0.557699,0.47568,0.513254,0.031731,-0.711086,0.306571,-0.933029,0.973473,-0.681258,c-CS-m
0.448561,-1.840172,1.554975,-2.697189,1.557746,-0.618851,-0.352792,-1.209544,-0.721518,0.8601,-0.198921,0.348827,-0.296125,0.175106,0.369801,-0.050031,-0.709128,0.156198,-0.644821,0.423956,0.552695,-0.128303,-0.498379,0.146481,-0.917304,0.649806,-0.584235,c-CS-m
1.145195,-1.112026,2.354591,-2.76228,2.777399,-0.746373,-0.272844,-0.78615,-0.733266,0.738204,0.010803,0.538143,0.165074,0.272303,0.216939,-0.273558,-0.509112,-0.452941,-1.200761,0.4794,0.449605,0.346395,-0.087874,0.091521,-1.101052,0.609711,-0.337975,c-CS-m
-1.498078,-0.665642,2.666412,-2.528709,2.899769,-1.098079,-0.220698,-0.427238,-0.911776,0.621272,0.336715,0.623391,-0.219119,-0.118349,0.176093,-0.180929,-0.503254,-0.18792,-1.103345,-0.071007,0.479434,0.16118,-0.392683,-0.160992,-0.89019,0.716101,-0.67145,c-CS-m
-0.842506,-0.568551,2.533373,-2.757347,2.707189,-1.334658,-0.276575,-0.537316,-1.081302,0.466272,0.190497,0.855757,-0.167371,-0.133616,0.264321,-0.510183,-0.446414,-0.362971,-1.382788,0.112847,0.708209,0.013811,-0.08707,-0.339195,-0.964879,0.425006,-0.824436,c-CS-m
-1.930002,-0.493576,2.425716,-3.127004,2.114346,-1.47228,-0.556617,0.102053,-1.251424,0.781264,-0.48831,0.67591,-0.019028,0.451843,0.140001,-0.374791,-0.821731,-0.015779,-1.083155,-0.002263,0.581689,0.255049,-0.103057,-0.255096,-0.596492,0.157806,-0.731774,c-CS-m
0.811818,1.327564,-2.922467,2.425665,3.363281,-0.388324,-0.213311,-0.846197,0.729702,0.458067,0.373338,-0.699216,-0.393467,-0.552547,0.244627,0.263373,-0.504492,-0.410071,-0.080673,-0.253081,-0.519011,0.942192,0.219895,0.368884,-0.188642,-0.453309,-0.574912,c-SC-m
-0.647703,1.064849,-3.182626,2.568086,3.069322,-0.248819,-0.256237,-0.786326,0.324292,0.608337,0.225818,-0.818429,-0.697927,-0.67378,0.264366,0.103503,-0.602642,-0.603996,-0.138536,-0.318246,-0.522145,0.662262,-0.235428,0.191575,0.035273,-0.194776,-0.612225,c-SC-m
1.068569,1.237449,-3.206983,2.569241,3.052567,-0.532717,-0.225318,-0.918837,0.167194,0.46736,0.151549,-0.676725,-0.629306,-0.62676,0.427984,0.332798,-0.543573,-0.763415,-0.207558,-0.000833,-0.432205,0.977318,0.000913,0.407691,-0.129641,-0.125134,-0.431193,c-SC-m
0.332009,2.22229,-2.53341,1.81959,2.355274,-0.87151,-0.516642,-1.336211,0.537299,0.213024,0.0666,-0.48472,-0.638504,-0.144752,0.762264,0.025258,-0.403567,-0.398862,-0.174469,0.045975,-0.898267,1.080799,0.288317,0.459357,-0.13644,0.213267,-0.537104,c-SC-m
-0.404635,2.045914,-2.709468,1.663073,2.141067,-0.875374,-0.595181,-1.23686,0.282897,0.246045,-0.00603,-0.701988,-0.769269,-0.010353,0.668641,-0.07145,-0.341083,-0.246808,-0.112502,-0.020592,-0.471591,0.91903,0.095983,0.265671,-0.111765,0.201423,-0.379137,c-SC-m
-0.72476,1.86391,-3.477816,1.437845,1.591323,-1.159935,-0.979031,-1.245719,0.304931,0.353394,-0.113364,-0.907743,-0.747302,0.311851,0.567189,-0.515002,-0.270094,-0.682719,-0.121612,0.841979,-0.619171,0.494616,0.191148,-0.290611,0.117746,0.260367,-0.7684,c-SC-m
1.239495,3.132359,-1.14462,1.258371,2.981272,-1.336818,-0.597903,-1.167579,0.0221,-0.56211,0.535405,-0.143719,-0.772545,-0.219375,0.401317,-0.183626,-0.004759,-0.455764,0.074758,0.705022,-0.758311,1.170631,0.648184,-0.453793,-0.19508,0.137706,-0.631745,c-SC-m
0.171651,3.175061,-1.237693,1.438317,2.772179,-1.526791,-0.643357,-0.929949,0.157925,-0.171673,0.240997,-0.108167,-1.023915,0.089607,0.16383,-0.385673,-0.043421,-0.2852,-0.278283,0.40127,-0.512278,0.82437,0.2499,-0.172212,-0.00999,-0.30659,-0.240346,c-SC-m
-1.403013,2.824038,-2.136346,1.047525,2.386516,-1.651669,-0.888231,-0.875312,0.02427,0.050183,0.143585,-0.190381,-0.892619,-0.076191,0.335842,-0.347141,-0.039172,-0.518675,-0.565899,0.240238,-0.038077,0.770226,0.09857,-0.309127,0.037365,0.154871,-0.618199,c-SC-m
3.382068,4.789219,0.633172,0.795806,2.025546,-1.527444,-0.768725,-2.192187,0.020111,-1.262594,0.884715,-0.221019,-0.516751,-0.077067,0.283344,-0.109374,0.101157,-0.290525,0.039696,0.75473,-1.014345,0.988694,0.681457,0.099327,-0.007354,-0.059746,-0.50789,c-SC-m
2.156064,4.810203,-0.534045,0.100964,1.167129,-2.225929,-1.185314,-2.036631,0.099157,-1.212798,0.148126,0.05529,-1.18456,-0.109967,0.441449,-0.573747,0.112532,-0.237836,0.121906,0.894545,-0.92638,0.764968,-0.010875,0.427099,0.049332,0.457254,-0.524738,c-SC-m
2.518832,4.874518,-0.622306,0.267753,1.315785,-1.889654,-0.899578,-2.535258,-0.481233,-1.031942,0.52368,-0.131842,-0.730098,0.102778,0.494347,-0.496728,0.076636,-0.2674,0.260484,0.749879,-0.543587,0.902052,0.208347,-0.068575,-0.053596,-0.187454,-0.471508,c-SC-m
2.161084,6.287795,1.234513,-0.147303,0.905424,-2.585984,-1.22947,-2.462324,-0.425687,-1.452203,0.606604,-0.12172,-0.977706,-0.317088,-0.317744,-0.401275,0.094689,-0.207491,0.063865,0.7951,-1.138668,0.903143,0.43418,0.279796,0.041907,-0.17357,-0.692511,c-SC-m
5.619686,7.284279,1.853873,-0.222318,0.691799,-2.330947,-0.663561,-2.898944,-0.496269,-1.718738,0.673447,0.38185,-1.082303,-0.989371,0.226636,0.191384,-0.439968,0.049473,0.753709,0.098448,-0.653764,0.935134,0.088678,0.681535,0.264598,-0.173147,-0.106136,c-SC-m
4.900664,7.282931,1.335386,-0.979435,0.598609,-3.026289,-1.238567,-2.616204,-0.626708,-1.840441,0.744785,0.500373,-1.288091,-0.291064,0.264229,-0.397956,0.68938,0.021817,0.491914,1.379237,-0.737307,0.977295,0.296176,0.496105,-0.605189,0.154352,-0.272996,c-SC-m
2.060408,2.475727,-4.994222,0.36986,2.193608,0.589513,-0.288539,-0.809622,3.152359,1.16764,-0.035632,0.239115,-0.790235,-0.984953,0.488962,-1.007268,-0.923568,-0.633555,-0.099792,-0.202545,-0.380889,-1.003935,0.185565,0.00345,0.439073,-0.986667,-0.001016,c-SC-m
2.080674,2.429218,-4.074222,1.073175,2.753067,0.760401,-0.048153,-0.39808,2.983079,1.234722,0.374585,0.274414,-0.980742,-1.11136,0.321218,-0.775517,-0.917878,-0.751794,0.284398,-0.150689,-0.087527,-0.747063,0.095959,0.138894,0.133029,-0.90998,-0.186991,c-SC-m
2.393506,2.436442,-4.084788,1.438788,3.267262,0.585894,0.081541,-0.302111,2.621798,1.212647,0.527403,0.427839,-0.942083,-1.329008,0.169748,-0.537777,-0.719427,-1.290767,0.241278,-0.30948,-0.17803,-0.505704,0.294034,-0.051752,-0.121502,-1.135273,-0.241239,c-SC-m
1.572072,3.16274,-4.786854,-0.4036,0.990818,0.030978,-0.582235,-1.401279,3.393128,0.755236,0.125883,0.496155,-0.832336,-0.429625,0.782419,-0.994056,-0.900971,-0.215201,0.124969,0.016355,-0.126868,-0.762088,0.566868,-0.090181,0.525731,-0.525734,0.341674,c-SC-m
1.827632,3.199545,-4.173396,-0.189733,1.249976,0.163421,-0.500203,-1.14694,3.182971,0.769432,0.062921,0.370456,-1.046692,-0.672557,0.376756,-0.744224,-0.388202,-0.230432,0.156566,0.166264,-0.355339,-0.752625,0.142164,-0.123488,0.405249,-0.332815,-0.064977,c-SC-m
1.100672,3.361307,-3.982995,-0.593918,1.549188,-0.150447,-0.789641,-1.214148,3.589663,0.920665,0.332614,0.967448,-1.391679,-0.301729,0.322781,-0.714156,0.553601,-0.547331,1.543264,-0.351094,-0.693829,-0.200231,0.345919,0.29013,-0.380942,-0.440095,0.14306,c-SC-m
