@relation 'biodegradation-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R11,22-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R3,14,21'

@attribute x1 numeric
@attribute x3 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x16 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x24 numeric
@attribute class {RB,NRB}

@data
3.618,25,0,1,0,2.359,1.522,7.853,0.97,1.161,1.133,1.732,0,2.094,1,2,2.811,1,RB
3.966,31.4,1,0,0,3.553,3.146,9.522,0.968,1.143,1.187,1.97,0,6.909,0,1,2.988,0,RB
3.618,23.1,2,0,0,2.435,1.522,7.853,1.015,1.16,1.065,1.732,0,2.094,0,1,2.919,0,RB
4.228,29.4,2,0,-0.193,2.793,1.557,8.891,1.004,1.147,1.14,1.932,9.98,2.535,0,0,3.346,0,RB
4.236,32.8,1,1,-0.156,3.929,3.554,10.042,0.97,1.141,1.209,1.995,10.599,9.701,1,2,3.309,1,RB
4.278,30,4,0,-1.74,3.192,1.922,9.464,1.036,1.146,1.114,2,19.793,3.677,0,2,3.359,0,RB
4.346,31.6,3,0,-0.41,3.074,1.975,9.16,1.021,1.142,1.153,2,10.291,3.165,0,0,3.424,0,RB
4.655,31.8,3,0,-0.11,3.176,1.761,9.723,1.013,1.142,1.161,2.107,10.614,2.989,0,1,3.531,0,RB
4.233,37.5,2,0,-0.914,2.983,1.906,9.011,1.012,1.13,1.207,1.95,9.753,2.999,0,1,3.444,0,RB
4.691,33.3,4,0,-2.748,3.146,1.436,9.666,1.064,1.139,1.141,2.117,19.662,2.428,0,2,3.564,0,RB
4.495,32,3,0,-0.558,3.25,2.187,9.562,1.007,1.141,1.172,2.074,21.071,3.568,0,0,3.461,0,RB
4.414,42.9,0,2,0,2.868,0.802,9.183,0.982,1.125,1.282,2.101,0,0.975,2,2,3.557,1,RB
4.675,44,2,0,0.083,3.474,1.911,10.014,0.998,1.116,1.264,2.189,10.994,3.45,0,0,3.6,0,RB
4.517,42.1,1,0,0,3.086,1.409,9.391,0.987,1.12,1.256,2.149,0,2.036,0,1,3.553,0,RB
4.732,47.1,1,0,0,3.124,0,9.688,0.992,1.11,1.243,2.348,0,1.659,0,0,3.639,0,RB
4.788,40.9,3,2,-1.424,3.499,1.911,10.014,1.028,1.127,1.201,2.23,21.295,3.219,2,2,3.664,1,RB
4.953,40,2,3,-0.907,3.324,1.273,9.975,1.015,1.129,1.214,2.288,10.541,1.602,2,2,3.736,1,RB
5.313,34.5,1,0,1.477,3.215,1.16,10.388,0.975,1.136,1.211,2.311,0,1.833,0,1,3.478,0,RB
4.774,45,1,0,0.209,3.211,1.461,9.724,0.987,1.114,1.264,2.214,11.013,1.964,0,0,3.652,0,RB
5.096,40,4,0,-1.5,3.433,1.124,10.278,1.042,1.125,1.223,2.358,32.786,1.482,0,0,3.742,0,RB
4.876,22.7,5,0,0,3.16,1.761,9.801,1.043,1.161,1.008,2.189,0,2.313,0,5,3.341,0,RB
5.035,50,2,0,-0.271,3.703,0.625,10.385,0.998,1.104,1.277,2.328,11.895,3.098,0,1,3.73,0,RB
4.214,23.1,2,1,-0.836,2.68,1.459,8.755,1.031,1.166,1.08,1.902,9.519,2.052,1,3,3.328,1,RB
3.879,30.8,0,0,0,3.142,2.281,8.743,0.972,1.142,1.223,1.902,0,3.685,0,0,3.542,0,RB
3.732,25,2,0,0,2.597,1.585,8.16,1.005,1.156,1.077,1.802,0,2.488,0,1,2.961,0,RB
4.236,33.3,2,0,-0.664,3.764,3.284,9.867,0.975,1.138,1.199,1.993,10.324,8.066,0,1,3.329,0,RB
4.347,31.7,2,0,-0.071,3.477,2.79,9.619,0.979,1.142,1.178,2.017,10.797,5.864,0,0,3.357,0,RB
4.343,28.6,4,0,-2.153,3.013,1.5,9.309,1.069,1.149,1.075,2,19.281,2.682,0,2,3.408,0,RB
4.343,31.3,3,0,-0.501,2.977,1.906,9.058,1.032,1.143,1.126,1.989,10.119,2.682,0,1,3.423,0,RB
5.421,28.6,7,0,-5.019,3.504,1.669,10.487,1.087,1.149,1.084,2.327,30.485,2.211,0,4,3.629,0,RB
4.947,25,6,0,-3.537,3.249,1.371,9.956,1.101,1.156,1.036,2.214,19.544,2.232,0,4,3.565,0,RB
4.17,26.7,1,0,0,2.4,0.971,8.597,0.983,1.152,1.103,1.848,0,1.542,0,1,3.022,0,RB
4.842,44.4,4,0,-2.126,3.451,1.258,10.136,1.053,1.116,1.194,2.278,20.669,2.113,0,2,3.753,0,RB
4.517,50,0,1,0,3.137,1.409,9.391,0.985,1.109,1.339,2.149,0,2.036,1,0,3.578,1,RB
4.77,38.5,0,0,2.904,3.133,1.185,9.882,0.964,1.128,1.272,2.236,0,1.74,0,0,3.454,0,RB
4.739,35.7,2,0,0.266,3.336,1.695,9.972,0.99,1.134,1.205,2.212,11.089,2.815,0,0,3.547,0,RB
3.618,21.4,1,0,0,2.41,1.522,7.853,0.997,1.169,1.079,1.732,0,2.094,1,2,2.872,1,RB
4.303,25,2,2,0,2.996,1.837,9.389,0.998,1.159,1.112,2,0,3.193,2,3,3.139,1,RB
3.919,25.9,4,0,0,3.201,2.55,9.002,1.014,1.154,1.091,1.932,0,4.489,0,1,3.069,0,RB
4.17,25,2,0,-0.98,2.842,0.971,8.597,1.093,1.149,1.11,1.848,9.236,1.542,0,1,3.644,0,RB
5.072,36.4,4,0,-0.888,4.154,3.02,10.632,0.986,1.132,1.212,2.351,24.704,6.968,0,0,3.794,0,RB
5.089,40,4,0,-0.809,4.049,0.49,10.803,0.996,1.125,1.213,2.373,25.001,4.39,0,0,3.8,0,RB
4.91,52.6,1,0,0,3.357,0.629,10.06,0.993,1.098,1.319,2.333,0,1.207,0,1,3.86,0,RB
4,45.5,0,1,0,2.737,0,8.623,0.988,1.121,1.287,2,0,0.667,2,0,3.482,1,RB
4.977,31,6,0,-0.343,3.988,3.337,10.606,1,1.143,1.142,2.361,11.629,7.693,0,3,3.497,0,RB
6.496,33.3,0,0,0,4.224,0.88,12.028,1.303,1.365,0.898,2.798,0,1.166,0,0,4.055,0,NRB
5.998,44.4,1,0,0.642,4.308,0.749,11.637,1.054,1.103,1.332,2.859,0,1.117,0,0,4.405,0,NRB
5.437,50,0,0,0,4.239,0.954,10.89,1.029,1.094,1.375,2.424,0,2.444,0,0,4.252,0,NRB
5.462,40.8,1,12,0,4.083,1.008,11.343,0.987,1.128,1.289,2.506,0,2.666,10,1,4.02,3,NRB
5.462,40.8,1,12,0,4.195,1.003,11.392,0.993,1.127,1.298,2.51,0,2.826,10,1,4.068,3,NRB
5.994,45.5,0,0,0.425,4.296,0.768,11.48,1.071,1.095,1.384,2.799,0,0.955,0,0,4.407,0,NRB
5.236,33.3,0,0,0,4.006,0.799,10.434,1.069,1.12,1.347,2.414,0,0.873,0,0,4.085,0,NRB
5.262,14.3,2,0,0,3.47,0.863,10.026,1.23,1.166,1.252,2.175,18.861,1.435,0,0,4.309,1,NRB
4.263,25.8,1,0,0,3.166,2.187,9.533,0.983,1.159,1.163,2,0,4.143,2,0,3.15,2,NRB
4.303,21.4,1,2,-0.157,2.66,1.459,8.815,1.013,1.175,1.081,1.932,9.958,1.745,0,2,3.346,2,NRB
5.323,30,1,2,-0.75,4.234,1.299,10.107,1.087,1.13,1.359,2.222,10.158,1.569,2,2,7.078,2,NRB
4.895,37.5,2,4,0,3.52,1.16,10.099,1.059,1.137,1.252,2.292,20.341,1.696,4,2,3.977,2,NRB
4.922,35,3,4,0,3.45,1.258,10.152,1.042,1.144,1.195,2.309,20.579,1.768,4,2,3.865,2,NRB
4.86,40,2,0,0,3.453,1.273,9.967,1.02,1.122,1.25,2.282,0,1.634,0,0,3.932,0,NRB
4.845,40,1,0,0,3.336,1.185,9.902,0.991,1.11,1.306,2.267,0,1.393,0,1,3.911,0,NRB
4.922,41.2,2,7,0,3.486,1.258,10.152,1.05,1.137,1.254,2.309,20.471,1.768,5,2,3.88,3,NRB
4.732,50,0,0,0,3.072,0.875,9.579,1.056,1.16,1.196,2.194,0,0.854,0,0,3.698,0,NRB
4.919,41,4,8,0,4.322,0,11.129,0.998,1.125,1.204,2.399,0,5.538,8,0,3.731,2,NRB
5.299,33.3,6,12,-1.781,3.969,0.61,10.903,1.044,1.146,1.126,2.505,37.083,1.91,3,0,3.801,3,NRB
5.22,50,4,0,-0.406,3.753,0.875,10.66,1.035,1.104,1.281,2.492,11.173,1.341,0,0,4.015,0,NRB
5.016,40.9,3,0,0.508,3.413,0.799,10.366,1.018,1.123,1.215,2.441,22.148,1.197,0,0,3.707,0,NRB
6.294,30.6,1,0,0,4.487,1.805,12.164,1.255,1.333,0.906,2.676,0,4.437,0,1,3.97,0,NRB
5.218,29.1,3,0,0,3.851,2.646,10.565,0.979,1.142,1.2,2.264,12.174,4.797,0,1,4.412,0,NRB
4.377,28.6,1,0,0,4.312,2.246,9.253,0.968,1.129,1.45,2.029,11.241,3.316,0,0,10.355,0,NRB
4.732,42.9,0,0,0,3.075,0.881,9.803,0.967,1.119,1.331,2.236,0,0.95,0,0,3.69,0,NRB
4.517,44.4,0,0,0,3.265,1.409,9.391,0.986,1.112,1.311,2.149,0,2.036,0,0,3.622,0,NRB
4.732,46.7,0,0,0,3.192,0.875,9.579,0.991,1.107,1.349,2.194,0,0.854,0,0,3.899,0,NRB
4.562,46.7,0,0,0,3.192,0.875,9.54,0.991,1.107,1.346,2.17,0,1.14,0,0,3.869,0,NRB
4.77,47.4,0,0,1.066,3.375,1.185,9.882,0.986,1.106,1.348,2.236,0,1.74,0,0,3.881,0,NRB
4.818,38.5,0,2,0,3.249,1.523,9.801,0.973,1.131,1.251,2.236,0,2.002,4,0,3.603,1,NRB
4.807,42.9,0,2,0,3.453,0.881,9.833,1.029,1.117,1.332,2.246,0,1.06,2,2,4.049,1,NRB
4.97,42.9,0,2,0,3.653,0.861,10.06,1.052,1.113,1.348,2.307,0,0.962,2,2,4.103,1,NRB
5,48,1,8,0,3.647,0.781,10.242,1.003,1.115,1.29,2.327,10.782,2.451,6,0,3.728,2,NRB
4.993,35.8,1,0,0,3.995,2.885,10.458,0.968,1.133,1.235,2.325,0,6.393,0,1,3.725,0,NRB
5.006,35.3,5,4,0,3.591,1.23,10.309,1.101,1.145,1.185,2.338,40.816,1.873,4,1,3.941,2,NRB
4.807,43.8,1,0,0,3.297,0.881,9.833,1.012,1.113,1.295,2.246,0,1.06,0,1,3.903,0,NRB
4.935,46.2,1,0,0,3.66,0.861,10.06,1.073,1.099,1.333,2.303,0,1.047,0,1,4.119,0,NRB
4.935,46.2,1,0,0,4.069,0.861,10.06,1.066,1.091,1.379,2.303,0,1.047,0,1,6.88,0,NRB
4.96,41.7,2,0,0,4.413,0.945,10.234,1.017,1.108,1.308,2.327,0,2.814,0,0,7.065,0,NRB
4.804,50,4,6,-0.224,4.203,0.465,10.828,1.02,1.108,1.269,2.283,23.61,6.12,6,0,3.741,2,NRB
5.427,42.9,2,0,0,3.875,0.68,11.012,0.985,1.119,1.261,2.381,0,4.151,0,0,3.702,0,NRB
4.499,40,0,0,0,2.924,1.125,9.311,0.965,1.125,1.266,2.136,0,1.481,0,0,3.304,0,NRB
4.958,32.3,1,0,0,3.186,1.16,10.099,0.973,1.141,1.202,2.303,0,1.602,0,1,3.371,0,NRB
5.338,42.9,4,0,0,4.322,0.662,11.258,0.994,1.114,1.311,2.407,13.723,2.977,0,0,4.443,0,NRB
5.077,47.1,0,0,0,3.66,0.703,10.481,0.969,1.11,1.324,2.366,0,2.693,0,0,3.76,0,NRB
5.51,46.9,1,0,0,3.674,0.703,10.717,0.981,1.11,1.291,2.412,0,2.589,0,1,3.767,0,NRB
5.003,55.6,0,0,0,3.496,0.629,10.084,0.992,1.089,1.369,2.351,0,1.075,0,0,4.009,0,NRB
5.026,50,1,0,0,3.425,0.896,10.138,0.988,1.104,1.315,2.365,0,1.339,0,0,3.88,0,NRB
5.382,50,2,0,-0.114,3.928,0.932,11.101,0.992,1.104,1.303,2.522,25.043,2.006,0,0,3.962,0,NRB
5.318,58.3,2,0,-0.26,3.898,0.682,10.772,1.021,1.084,1.325,2.508,24.364,1.393,0,0,4.006,0,NRB
4.91,52.6,0,0,0,3.468,0.629,10.06,0.98,1.083,1.409,2.333,0,1.207,0,0,3.921,0,NRB
5.014,54.5,0,4,0,3.548,0,10.384,0.983,1.098,1.364,2.469,0,1.305,4,1,4.048,1,NRB
5.006,46.9,1,0,0,3.828,1.202,10.306,0.991,1.109,1.295,2.334,0,2.163,0,0,3.696,0,NRB
4.953,50,2,0,0,4.037,0.732,10.578,1.043,1.097,1.322,2.346,0,3.061,0,1,4.022,0,NRB
4.523,28.6,1,0,0,3.362,1.837,9.454,1.008,1.143,1.208,2.074,0,2.57,0,0,3.618,0,NRB
4.77,37.5,2,4,0,3.288,1.185,9.882,1.039,1.14,1.224,2.236,20.154,1.74,4,2,3.832,2,NRB
4.971,38.7,1,2,0.124,3.509,1.733,10.236,0.984,1.13,1.251,2.305,11.885,2.585,3,0,3.725,1,NRB
5.379,60.7,1,0,0.134,3.865,0.463,10.86,0.991,1.082,1.355,2.551,12.494,1.154,0,0,4.038,0,NRB
4.382,32.4,1,2,0.254,3.426,0.544,9.692,0.977,1.143,1.195,2.066,11.274,1.489,2,1,3.34,1,NRB
4.802,50,0,2,0,3.325,0,9.805,0.996,1.089,1.408,2.323,0,0.95,2,0,4.226,1,NRB
4.17,27.3,0,0,0,3.002,0.971,8.597,1.017,1.141,1.28,1.848,0,1.542,0,0,3.755,0,NRB
6.272,30.3,1,0,0,4.347,1.77,12.012,1.235,1.32,0.911,2.66,0,3.939,0,1,3.957,0,NRB
5.541,31,2,5,0,4.127,1.698,10.987,1.051,1.137,1.28,2.424,24.111,2.051,3,0,4.747,2,NRB
5.119,60,0,0,0,3.457,0,10.355,0.977,1.083,1.391,2.471,0,0.751,0,0,3.976,0,NRB
5.665,54.3,0,0,0,4,0.432,10.89,0.983,1.093,1.345,2.49,0,1.839,0,0,4,0,NRB
4.481,24,3,0,0,3.109,1.895,9.292,1.011,1.161,1.083,2.074,0,2.02,3,3,3.171,1,NRB
4.214,23.1,2,1,-0.711,2.68,1.459,8.755,1.031,1.166,1.083,1.902,9.599,2.052,0,2,3.36,1,NRB
5.248,20.8,3,0,-0.08,3.68,1.888,10.249,1.021,1.133,1.287,2.229,10.819,3.06,1,1,4.819,1,NRB
4.953,38.9,0,6,0,4.176,2.296,10.707,0.967,1.128,1.265,2.343,0,6.238,4,1,3.732,1,NRB
4.753,38.9,0,4,0,4.176,2.296,10.68,0.967,1.128,1.262,2.295,0,7.067,4,1,3.702,1,NRB
5.366,35,2,2,0,3.484,1.16,10.405,1.018,1.125,1.27,2.342,21.663,1.661,1,2,4.729,1,NRB
5.333,41.5,4,0,0,4.4,0.956,11.313,0.989,1.117,1.284,2.394,13.711,3.349,0,0,4.441,0,NRB
5.31,35.3,2,2,0,3.415,1.185,10.25,1.028,1.123,1.261,2.288,21.221,1.726,1,2,4.725,1,NRB
5.187,43.5,3,0,0.666,3.507,0.773,10.68,1.017,1.118,1.256,2.597,22.622,1.14,0,0,3.799,0,NRB
5.394,37,4,5,0.311,4.137,0.978,11.021,1.066,1.122,1.274,2.465,33.791,2.542,8,1,4.748,2,NRB
4.303,25,0,0,0.787,2.909,0.862,9.067,1.004,1.146,1.3,2.115,0,0.956,2,2,3.86,2,NRB
4.842,41.2,4,2,-2.3,3.459,1.258,10.136,1.069,1.127,1.18,2.278,20.567,2.113,3,2,3.771,1,NRB
4,26.7,1,0,0,2.626,0,8.623,0.998,1.158,1.095,2,0,0.667,2,1,3.093,1,NRB
5.286,27.3,6,9,-2.66,3.792,1.622,10.617,1.048,1.159,1.111,2.458,35.324,1.615,3,3,3.783,3,NRB
5.406,43.9,4,10,0,4.279,0.777,11.11,1.024,1.116,1.28,2.428,47.783,3.924,9,2,4.711,3,NRB
4.868,34.8,1,6,1.466,3.292,1.16,10.076,0.998,1.143,1.235,2.288,10.884,1.634,5,1,3.697,2,NRB
3.618,33.3,0,0,0,3.029,1.522,7.853,1.033,1.126,1.299,1.732,0,2.094,0,0,3.71,0,NRB
3.732,23.5,1,1,0,2.575,1.585,8.16,0.991,1.164,1.105,1.802,0,2.488,1,2,2.93,1,NRB
4.629,31.3,1,1,-0.056,2.83,1.379,9.312,0.998,1.148,1.211,2.053,10.319,1.776,1,0,3.475,1,NRB
3.879,33.3,0,4,0,3.091,2.281,8.743,0.998,1.152,1.251,1.902,0,3.685,4,1,3.271,3,NRB
4.709,25,0,0,1.674,3.751,1.792,10.014,0.997,1.115,1.399,2.152,0,3.444,0,0,4.33,2,NRB
5.328,25.7,4,0,0,4.34,2.088,10.678,1.056,1.137,1.225,2.34,12.579,2.507,0,0,4.429,0,NRB
5.086,30.8,1,0,0,2.929,1.39,9.812,1.014,1.14,1.169,2.38,0,1.372,0,0,3.699,0,NRB
4.691,26.9,4,4,0,3.786,2.122,10.467,0.996,1.155,1.142,2.211,0,3.997,6,4,3.321,2,NRB
4.499,41.2,0,2,0,2.976,1.125,9.311,0.979,1.127,1.266,2.136,0,1.481,2,1,3.561,1,NRB
4.9,40.9,1,2,0.052,3.304,1.455,9.955,0.993,1.127,1.258,2.251,10.87,2.15,3,0,3.655,1,NRB
4.757,50,0,8,0,3.915,0,10.525,0.983,1.108,1.313,2.295,0,4.15,8,2,3.712,2,NRB
4.593,39.1,0,2,0,3.168,1.461,9.665,0.974,1.13,1.283,2.175,0,2.298,1,0,3.566,1,NRB
5.563,33.3,6,12,0,4.018,1.153,11.151,1.044,1.146,1.214,2.546,67.469,1.406,6,0,4.092,3,NRB
5.371,39.3,1,0,0,3.351,1.124,10.524,0.978,1.126,1.273,2.364,0,1.718,0,1,3.765,0,NRB
4.901,48,3,2,0,4.028,0.946,10.601,1.051,1.107,1.295,2.329,20.982,3.43,2,0,4.016,1,NRB
4.813,38.9,3,2,0,3.37,1.273,9.947,1.041,1.132,1.209,2.259,20.438,1.86,2,0,3.839,1,NRB
4.973,35,3,4,0,3.45,1.258,10.152,1.042,1.144,1.193,2.317,20.72,1.706,4,2,3.883,2,NRB
4.562,46.2,1,0,0,3.214,0.875,9.54,1.023,1.108,1.291,2.17,0,1.14,0,1,3.872,0,NRB
5.42,34.5,4,0,0,4.009,1.912,11.411,0.988,1.136,1.206,2.409,0,4.536,0,0,3.753,0,NRB
5.777,33.3,2,0,0,3.323,1.126,10.946,0.987,1.139,1.182,2.607,0,1.274,0,1,3.675,0,NRB
5.256,34.6,1,0,0.448,3.133,0.861,10.335,0.977,1.136,1.252,2.327,11.089,1.037,0,0,3.497,0,NRB
4.928,56.3,0,0,0,3.82,0,10.506,0.975,1.091,1.345,2.348,0,3.091,0,0,3.788,0,NRB
5.003,52.4,0,0,0,3.338,0.629,10.084,0.972,1.099,1.349,2.351,0,1.075,0,0,3.873,0,NRB
4.732,48.1,2,0,0,3.633,0.648,10.3,0.998,1.108,1.276,2.275,0,3.095,0,2,3.7,0,NRB
5.174,42.9,4,2,-1.681,4.049,1.282,10.904,1.009,1.121,1.236,2.42,23.818,3.572,4,2,3.874,1,NRB
4.924,45.2,1,0,0,3.608,1.429,10.32,0.981,1.114,1.299,2.348,0,2.904,0,0,3.861,0,NRB
5.509,35.7,6,2,0,4.086,1.096,11.165,1.063,1.116,1.251,2.511,44.995,1.996,2,4,4.77,1,NRB
4.861,35.7,0,0,0,3.092,0,9.863,0.963,1.133,1.222,2.303,0,1.047,0,0,3.309,0,NRB
5.735,35.3,2,0,0,3.48,1.074,11.021,0.985,1.134,1.18,2.641,0,1.239,0,2,3.656,0,NRB
5.047,58.3,0,0,0,3.606,0,10.4,0.976,1.087,1.38,2.414,0,1.443,0,0,3.966,0,NRB
5.318,53.8,2,2,-0.252,3.801,0.682,10.772,1.011,1.099,1.296,2.508,24.37,1.393,2,2,3.955,1,NRB
5.408,43.5,2,6,-0.202,4.087,1.289,11.084,0.993,1.121,1.276,2.553,26.148,1.71,8,2,3.991,2,NRB
4.802,42.9,0,6,0,3.196,0,9.805,1.014,1.136,1.31,2.323,0,0.95,6,1,3.901,3,NRB
5.69,48.4,2,6,-0.826,3.889,0.565,10.94,1.009,1.113,1.277,2.55,23.886,1.935,4,2,3.857,2,NRB
4,22.2,0,0,0.5,2.594,0.811,8.318,0.994,1.139,1.344,1.732,0,1,1,2,3.84,1,NRB
4.562,25,0,0,0,4.705,0.918,9.184,1.071,1.077,1.641,2,0,1.521,0,0,7.129,0,NRB
5.262,25,0,0,0,3.317,0.863,10.026,1.23,1.269,1.042,2.175,0,1.435,0,0,3.997,0,NRB
4.303,33.3,0,0,0,3.13,1.459,8.815,1.015,1.129,1.308,1.932,0,1.745,0,0,3.772,0,NRB
6.242,30,0,3,0,4.727,1.637,12.421,1.311,1.377,0.883,2.694,0,2.922,3,0,3.991,1,NRB
3.802,26.7,1,0,0,3.2,1.95,8.394,1.026,1.145,1.197,1.848,0,2.885,0,0,3.57,0,NRB
4.228,26.3,2,0,0,2.746,1.557,8.891,0.998,1.153,1.103,1.932,0,2.535,0,1,3.105,0,NRB
5.13,32.1,1,0,0,3.095,1.761,10.106,0.974,1.141,1.237,2.175,10.101,2.729,0,0,3.309,0,NRB
5.086,28.6,1,0,0,3.347,0.918,9.771,1.152,1.125,1.32,2.074,9.431,1.372,0,0,4.238,0,NRB
4.236,31.9,1,1,-0.151,3.915,3.554,10.042,0.969,1.143,1.198,1.995,10.604,9.701,1,2,3.309,1,NRB
4.303,15.4,3,0,0,2.917,1.459,8.815,1.038,1.155,1.172,1.932,9.921,1.745,0,0,4.19,0,NRB
5.262,28.3,4,0,0,3.856,2.733,10.387,0.987,1.144,1.187,2.257,12.436,3.441,0,0,4.415,0,NRB
6.253,30.8,2,0,-4.279,4.252,1.544,11.905,1.285,1.34,0.908,2.648,9.723,3.516,0,1,3.954,0,NRB
4.807,42.9,0,0,0,3.075,0.881,9.833,0.967,1.119,1.321,2.246,0,1.06,0,0,3.698,0,NRB
5.236,46.7,0,0,0,5.013,0.799,10.434,1.045,1.058,1.58,2.414,0,0.873,0,0,6.982,0,NRB
4.562,37.5,0,4,0,2.997,0.875,9.54,0.991,1.14,1.242,2.17,0,1.14,4,4,3.633,2,NRB
4.658,38.1,1,4,-0.074,3.314,1.455,9.9,1.003,1.137,1.239,2.22,10.556,2.349,5,3,3.658,2,NRB
5.388,39.3,1,0,0,3.351,1.124,10.539,0.978,1.126,1.27,2.377,0,1.69,0,1,3.78,0,NRB
4.97,40.9,1,0,0,3.193,0.861,10.06,0.983,1.123,1.272,2.307,0,0.962,0,1,3.774,0,NRB
5.399,38.7,1,0,0,3.424,1.084,10.644,0.977,1.127,1.271,2.403,0,1.65,0,1,3.818,0,NRB
4.807,43.8,1,0,0,3.297,0.881,9.833,1.012,1.113,1.298,2.246,0,1.06,0,1,3.926,0,NRB
4.607,41.2,1,0,0,3.256,1.187,9.631,0.996,1.105,1.302,2.194,0,1.544,0,1,3.865,0,NRB
5.313,40,1,0,0,3.564,1.697,10.592,0.976,1.125,1.274,2.329,10.535,2.986,0,0,3.692,0,NRB
5.103,35,5,4,0,3.649,1.197,10.456,1.08,1.144,1.195,2.38,41.425,1.74,4,1,3.967,2,NRB
5.265,35.3,3,3,0.134,3.998,2.353,10.632,1.012,1.123,1.296,2.3,0,3.88,3,0,4.698,2,NRB
5.029,46.7,4,0,-0.761,3.837,1.418,10.634,1.02,1.111,1.254,2.403,22.765,2.586,0,0,3.919,0,NRB
5.431,32.1,1,1,0.374,3.233,0.832,10.681,0.982,1.144,1.232,2.394,11.254,1.055,6,1,3.573,1,NRB
5.287,35.3,9,9,-5.256,4.319,2.346,11.029,1.043,1.14,1.178,2.462,71.167,3.396,3,0,3.787,3,NRB
4.869,44.4,4,14,-0.391,4.435,1.073,11.072,1.016,1.123,1.261,2.314,33.54,6.465,13,0,3.848,5,NRB
5.158,56.1,0,44,0,4.902,0.257,11.817,1.007,1.093,1.41,2.622,0,1.535,16,0,5.808,8,NRB
5.076,54.5,0,0,0,3.792,0.673,10.327,1.003,1.089,1.364,2.363,0,2.106,0,0,4.009,0,NRB
