@relation 'landsat-statlog-weka.filters.unsupervised.attribute.Remove-R3-4,7-8,11-12,15,19,23,27,31-32,35-36-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R17'

@attribute x1 numeric
@attribute x2 numeric
@attribute x5 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute class {1,2,3,4,5,7}

@data
93,115,93,93,130,88,125,102,88,125,109,88,125,105,92,121,88,121,92,116,3
93,125,93,89,120,88,125,109,88,125,105,88,125,102,88,121,92,116,88,116,3
93,130,89,78,106,88,125,105,88,125,102,84,111,91,92,116,88,116,84,107,3
78,102,78,82,102,76,102,79,80,98,79,80,98,79,84,99,80,95,80,99,3
78,102,82,82,102,80,98,79,80,98,79,80,98,79,80,95,80,99,80,95,3
82,102,82,78,102,80,98,79,80,98,79,80,98,76,80,99,80,95,80,99,3
82,102,78,78,97,80,98,79,80,98,76,84,94,76,80,95,80,99,84,95,3
78,102,78,82,92,80,98,76,84,94,76,80,94,72,80,99,84,95,80,99,4
78,97,82,78,92,84,94,76,80,94,72,80,89,72,84,95,80,99,80,95,4
78,92,74,78,88,80,89,72,80,89,72,80,94,72,80,95,84,95,80,91,4
82,88,78,78,88,80,94,72,80,89,68,80,89,72,71,91,76,91,71,79,4
78,88,82,78,88,80,89,72,80,85,68,72,85,72,71,79,68,68,56,54,4
82,92,78,78,84,80,85,68,72,85,72,72,81,72,68,68,56,54,56,54,4
74,84,74,67,75,64,69,83,57,49,109,50,40,128,53,45,46,34,46,31,2
74,88,67,57,63,57,49,109,50,40,128,47,34,135,46,34,46,31,46,31,2
53,49,47,42,37,47,34,135,47,34,135,44,34,131,43,31,43,31,43,31,2
47,40,42,44,34,47,34,135,44,34,131,44,34,135,43,31,43,31,46,31,2
42,37,44,44,34,44,34,131,44,34,135,44,31,139,43,31,46,31,43,31,2
44,34,42,44,34,44,31,139,44,34,135,44,31,135,43,31,43,31,43,31,2
44,34,44,44,34,44,31,135,47,31,139,41,31,135,43,31,46,34,43,31,2
44,37,44,44,34,47,31,139,41,31,135,41,31,139,46,34,43,31,43,31,2
44,34,44,53,56,41,31,135,41,31,139,44,40,120,43,31,43,31,46,34,2
53,56,74,82,102,44,40,120,64,73,83,84,102,83,46,34,50,51,71,87,2
74,92,82,85,102,64,73,83,84,102,83,88,111,91,50,51,71,87,88,103,3
82,102,85,85,97,84,102,83,88,111,91,88,102,87,71,87,88,103,88,103,3
85,102,85,82,97,88,111,91,88,102,87,84,111,87,88,103,88,103,88,107,3
85,97,82,93,106,88,102,87,84,111,87,84,106,87,88,103,88,107,88,107,3
93,106,93,93,115,84,106,87,92,106,87,92,111,87,88,107,88,107,92,107,3
93,115,93,93,111,92,106,87,92,111,87,88,106,83,88,107,92,107,88,103,3
93,115,93,89,111,92,111,87,88,106,83,84,102,83,92,107,88,103,88,103,3
93,111,89,89,106,88,106,83,84,102,83,88,106,87,88,103,88,103,92,107,3
89,111,89,89,106,84,102,83,88,106,87,88,111,83,88,103,92,107,88,107,3
89,106,89,89,102,88,106,87,88,111,83,92,111,91,92,107,88,107,88,107,3
89,102,93,93,111,92,111,91,88,111,87,92,106,87,88,107,88,107,88,107,3
93,106,93,93,106,88,111,87,92,106,87,88,106,87,88,107,88,107,88,107,3
93,111,93,89,111,92,106,87,88,106,87,84,102,87,88,107,88,107,88,107,3
89,111,85,89,106,84,102,87,84,106,91,88,111,87,88,107,88,107,88,107,3
85,106,89,89,106,84,106,91,88,111,87,88,106,87,88,107,88,107,84,103,3
89,106,89,93,106,88,111,87,88,106,87,88,111,87,88,107,84,103,84,107,3
89,111,89,89,111,92,111,91,92,111,91,88,106,91,88,107,88,107,88,107,3
89,106,89,89,102,88,115,91,92,115,94,88,111,91,88,107,88,107,92,112,3
89,106,89,89,106,92,115,94,88,111,91,84,106,87,88,107,92,112,88,112,3
89,102,89,89,106,88,111,91,84,106,87,88,106,87,92,112,88,112,84,99,3
89,106,89,85,102,84,106,87,88,106,87,92,106,87,88,112,84,99,84,103,3
89,106,85,85,106,88,106,87,92,106,87,92,106,87,84,99,84,103,88,107,3
85,106,89,85,102,92,106,87,88,102,83,88,106,83,88,107,88,103,88,107,3
89,97,85,85,102,88,102,83,88,106,83,88,106,87,88,103,88,107,88,103,3
85,102,85,85,97,88,106,83,88,106,87,84,111,87,88,107,88,103,84,107,3
85,97,85,85,111,84,111,87,84,102,91,88,111,94,84,107,88,112,92,112,3
85,102,85,89,106,84,102,91,88,111,94,88,111,91,88,112,92,112,88,103,3
89,106,89,85,102,88,111,91,88,106,91,88,106,87,88,103,88,103,88,107,3
89,106,85,85,102,88,106,91,88,106,87,88,106,87,88,103,88,107,88,107,3
85,102,85,85,102,88,106,87,88,106,87,88,111,87,88,107,88,107,88,103,3
85,102,82,82,102,88,111,87,88,102,83,84,102,83,88,103,88,99,84,103,3
82,102,82,89,106,88,102,83,84,102,83,88,102,87,88,99,84,103,88,103,3
82,102,89,89,106,84,102,83,88,102,87,84,102,83,84,103,88,103,84,99,3
89,106,89,82,102,88,102,87,84,102,83,80,98,79,88,103,84,99,80,95,3
89,106,82,78,102,84,102,83,80,98,79,84,98,83,84,99,80,95,76,87,3
82,102,78,82,106,80,98,79,84,98,83,80,98,83,80,95,76,87,68,79,3
82,106,82,82,97,80,98,83,80,98,79,76,94,76,68,79,68,79,71,75,3
78,88,70,70,88,76,89,72,76,85,72,76,85,72,71,75,68,79,71,83,7
70,79,70,74,84,76,85,72,76,85,72,68,85,68,68,79,71,83,71,83,7
70,88,74,74,79,76,85,72,68,85,68,72,85,72,71,83,71,83,76,87,7
74,79,67,70,79,72,85,72,72,81,68,72,81,68,76,87,76,83,71,79,7
67,79,70,67,75,72,81,68,72,81,68,72,77,61,76,83,71,79,71,79,7
70,79,67,60,63,72,81,68,72,77,61,64,73,57,71,79,71,79,71,83,7
97,131,92,88,120,92,126,107,88,126,103,88,121,103,93,126,88,126,88,121,3
92,120,88,88,125,88,126,103,88,121,103,92,121,103,88,126,88,121,93,116,3
88,125,88,88,125,92,121,103,88,121,99,92,116,99,93,116,88,111,88,111,3
88,125,88,88,125,88,121,99,92,116,99,88,116,96,88,111,88,111,88,103,3
84,111,76,80,98,84,107,85,84,99,78,80,95,78,84,107,84,103,84,99,3
76,102,80,80,98,84,99,78,80,95,78,80,99,78,84,103,84,99,79,99,3
80,98,80,84,94,80,95,78,80,99,74,84,95,78,84,95,84,99,79,99,3
80,94,80,80,89,80,99,74,80,95,74,84,95,74,84,91,84,95,79,95,4
80,89,80,80,94,80,95,74,84,95,74,80,91,70,84,95,79,95,71,83,4
80,94,80,80,89,80,91,70,71,91,74,76,91,70,71,83,67,72,59,58,4
80,94,80,80,89,71,91,74,76,91,70,71,79,74,67,72,59,58,51,45,4
80,89,80,80,85,76,91,70,71,79,74,68,68,88,59,58,51,45,44,34,2
80,85,72,72,81,68,68,88,56,54,103,56,54,92,44,34,44,34,48,37,2
72,85,72,64,69,56,54,103,56,54,92,53,45,114,44,34,48,37,51,45,2
72,81,64,57,49,56,54,92,53,45,114,46,34,146,48,37,51,45,44,37,2
64,69,57,50,40,53,45,114,46,34,146,46,31,143,51,45,44,37,41,32,2
57,49,50,47,34,46,34,146,46,31,143,46,31,146,44,37,41,32,44,32,2
50,40,47,47,34,46,31,143,46,31,146,43,31,146,41,32,44,32,44,29,2
47,34,47,47,34,46,31,146,43,31,146,43,31,143,44,32,44,29,44,29,2
44,34,44,44,34,46,31,139,43,31,139,43,31,135,44,29,44,32,48,34,2
44,31,44,44,31,43,31,139,43,31,135,43,31,135,44,32,48,34,48,37,2
44,34,44,47,31,43,31,135,43,31,135,46,34,132,48,34,48,37,44,34,2
44,31,47,41,31,43,31,135,46,34,132,43,31,135,48,37,44,34,44,37,2
47,31,41,41,31,46,34,132,43,31,135,43,31,132,44,34,44,37,48,34,2
41,31,44,64,73,43,31,132,46,34,132,50,51,103,48,34,48,32,48,37,2
44,40,64,84,102,46,34,132,50,51,103,71,87,81,48,32,48,37,59,58,2
64,73,84,88,111,50,51,103,71,87,81,88,103,88,48,37,59,58,79,91,2
84,102,88,88,102,71,87,81,88,103,88,88,103,88,59,58,79,91,88,107,3
88,111,88,84,111,88,103,88,88,103,88,88,107,88,79,91,88,107,88,107,3
92,106,92,88,106,88,107,88,92,107,88,88,103,85,88,107,88,107,88,107,3
92,111,88,84,102,92,107,88,88,103,85,88,103,88,88,107,88,107,88,103,3
88,106,84,88,106,88,103,85,88,103,88,92,107,88,88,107,88,103,88,111,3
84,102,88,88,111,88,103,88,92,107,88,88,107,88,88,103,88,111,93,107,3
88,106,88,92,111,92,107,88,88,107,88,88,107,88,88,111,93,107,93,107,3
88,111,92,88,111,88,107,88,88,107,88,88,107,88,93,107,93,107,88,107,3
92,111,88,92,106,88,107,88,88,107,88,88,107,88,93,107,88,107,93,111,3
88,111,92,88,106,88,107,88,88,107,88,88,107,85,88,107,93,111,93,111,3
92,106,88,84,102,88,107,88,88,107,85,88,107,88,93,111,93,111,93,107,3
88,106,84,84,106,88,107,85,88,107,88,88,107,85,93,111,93,107,88,103,3
84,106,88,88,106,88,107,85,88,107,85,84,103,85,88,103,84,103,84,103,3
88,111,88,88,111,88,107,85,84,103,85,84,107,88,84,103,84,103,88,107,3
88,111,92,92,111,84,107,88,88,107,92,88,107,88,88,107,93,111,88,107,3
92,111,92,88,106,88,107,92,88,107,88,88,107,88,93,111,88,107,84,107,3
92,111,88,88,115,88,107,88,88,107,88,88,107,88,88,107,84,107,88,107,3
88,115,92,88,111,88,107,88,88,107,92,92,112,92,88,107,84,107,88,107,3
84,106,88,92,106,88,112,85,84,99,85,84,103,88,84,103,84,103,88,103,3
88,106,92,92,106,84,99,85,84,103,88,88,107,85,84,103,88,103,88,103,3
92,106,92,88,102,84,103,88,88,107,85,88,103,85,88,103,88,103,88,107,3
92,106,88,88,106,88,107,85,88,103,85,88,107,88,88,103,88,107,88,111,3
88,102,88,88,106,88,103,85,88,107,88,88,103,92,88,107,88,111,84,111,3
88,106,88,84,111,88,107,88,88,103,92,84,107,88,88,111,84,111,84,107,3
88,106,84,84,102,88,103,92,84,107,88,88,112,92,84,111,84,107,88,111,3
84,102,88,88,111,88,112,92,92,112,92,88,103,85,88,111,93,116,88,111,3
88,111,88,88,106,92,112,92,88,103,85,88,103,85,93,116,88,111,88,107,3
88,106,88,88,106,88,103,85,88,107,88,88,107,88,88,107,84,103,88,103,3
88,106,88,88,102,88,107,88,88,103,85,88,99,85,88,103,88,107,88,103,3
88,111,88,84,102,88,103,85,88,99,85,84,103,85,88,107,88,103,88,103,3
88,102,84,88,102,88,99,85,84,103,85,88,103,85,88,103,88,103,84,99,3
88,102,84,80,98,88,103,85,84,99,81,80,95,74,84,99,79,91,71,79,3
84,102,80,84,98,84,99,81,80,95,74,76,87,70,79,91,71,79,75,83,7
80,98,84,80,98,80,95,74,76,87,70,68,79,67,71,79,75,83,75,79,7
84,98,80,80,98,76,87,70,68,79,67,68,79,67,75,83,75,79,75,79,7
80,98,80,76,94,68,79,67,68,79,67,71,75,67,75,79,75,79,71,79,7
80,98,76,76,89,68,79,67,71,75,67,71,75,63,75,79,71,79,75,79,7
76,94,76,76,85,71,75,67,71,75,63,68,79,67,71,79,75,79,71,79,7
76,85,68,72,85,71,83,70,71,83,74,76,87,70,79,87,75,87,75,83,7
72,81,72,64,73,71,79,67,71,79,67,71,83,63,75,83,75,79,71,79,7
92,126,88,88,121,93,126,108,88,126,104,88,121,104,90,123,86,128,90,123,3
88,126,88,92,121,88,126,104,88,121,104,93,116,96,86,128,90,123,90,118,3
88,121,92,88,121,88,121,104,93,116,96,88,111,92,90,123,90,118,90,109,3
92,121,88,92,116,93,116,96,88,111,92,88,111,92,90,118,90,109,86,109,3
92,116,88,84,107,88,111,92,88,103,87,84,107,87,86,109,90,113,90,109,3
88,116,84,84,99,88,103,87,84,107,87,84,103,83,90,113,90,109,86,113,3
84,107,84,80,95,84,107,87,84,103,83,84,99,79,90,109,86,113,86,109,3
84,99,80,80,99,84,103,83,84,99,79,79,99,79,86,113,86,109,82,100,3
80,99,80,80,99,79,99,79,84,95,79,84,99,75,82,100,82,100,82,100,3
80,95,80,84,95,84,95,79,84,99,75,79,99,75,82,100,82,100,78,96,3
84,95,80,80,95,79,99,75,84,91,75,84,95,79,78,96,82,96,82,91,4
80,99,80,84,95,84,91,75,84,95,79,79,95,75,82,96,82,91,74,79,4
84,95,80,71,91,79,95,75,71,83,75,67,72,83,74,79,66,63,56,53,2
71,91,76,71,79,67,72,83,59,58,100,51,45,116,56,53,49,37,43,32,2
76,91,71,68,68,59,58,100,51,45,116,44,34,129,49,37,43,32,43,34,2
71,79,68,56,54,51,45,116,44,34,129,44,34,129,43,32,43,34,43,32,2
68,68,56,56,54,44,34,129,44,34,129,48,37,121,43,34,43,32,46,29,2
56,54,56,53,45,44,34,129,48,37,121,51,45,104,43,32,46,29,46,32,2
53,45,46,46,31,51,45,104,44,37,137,41,32,150,46,32,52,40,52,37,2
46,34,46,46,31,44,37,137,41,32,150,44,32,154,52,40,52,37,46,29,2
43,31,43,43,31,44,29,150,44,29,150,44,27,146,49,32,46,29,46,29,2
43,31,43,46,31,44,29,150,44,27,146,44,29,141,46,29,46,29,46,29,2
43,31,46,43,31,48,37,125,44,34,129,44,37,129,46,32,46,34,46,32,2
43,31,43,46,34,44,37,129,48,34,133,48,32,129,46,32,49,34,46,34,2
43,31,46,50,51,48,34,133,48,32,129,48,37,125,49,34,46,34,46,34,2
46,34,50,71,87,48,32,129,48,37,125,59,58,92,46,34,46,34,49,37,2
50,51,71,88,103,48,37,125,59,58,92,79,91,79,46,34,49,37,49,43,2
88,103,88,88,107,79,91,79,88,107,87,88,107,87,49,43,66,71,82,96,3
88,103,88,88,107,88,107,87,88,107,87,88,107,87,66,71,82,96,90,104,3
88,107,88,88,107,88,107,87,88,107,87,88,107,87,82,96,90,104,86,104,3
88,107,92,88,103,88,107,87,88,107,83,88,107,87,86,104,86,104,86,104,3
92,107,88,88,103,88,107,83,88,107,87,88,103,87,86,104,86,104,86,104,3
88,103,88,92,107,88,107,87,88,103,87,88,111,87,86,104,86,104,86,109,3
88,103,92,88,107,88,103,87,88,111,87,93,107,92,86,104,86,109,86,109,3
92,107,88,88,107,88,111,87,93,107,92,93,107,87,86,109,86,109,90,109,3
88,107,88,88,107,88,107,87,93,111,87,93,111,87,90,109,86,109,90,113,3
88,107,88,88,107,93,111,87,93,111,87,93,107,92,86,109,90,113,90,113,3
88,107,88,84,103,88,103,87,84,103,83,84,103,83,90,109,86,109,86,104,3
88,107,88,88,107,93,111,92,88,107,87,84,107,92,86,104,86,104,86,104,3
88,107,88,88,107,88,107,87,84,107,92,88,107,87,86,104,86,104,86,109,3
88,107,88,88,107,84,107,92,88,107,87,84,107,92,86,104,86,109,82,104,3
88,107,88,92,112,88,107,87,84,107,92,88,107,92,86,109,82,104,86,109,3
88,112,84,84,103,84,103,87,84,103,83,88,103,87,86,109,82,100,82,100,3
84,103,88,88,103,88,103,87,88,103,83,88,107,87,82,100,90,104,90,104,3
88,107,88,88,107,88,103,83,88,107,87,88,111,92,90,104,90,104,90,109,3
88,103,88,88,103,88,107,87,88,111,92,84,111,92,90,104,90,109,90,109,3
88,107,88,84,107,88,111,92,84,111,92,84,107,92,90,109,90,109,90,113,3
84,107,88,92,112,84,107,92,88,111,96,93,116,96,90,113,90,113,95,113,3
88,112,92,88,103,88,111,96,93,116,96,88,111,87,90,113,95,113,95,113,3
92,112,88,88,103,93,116,96,88,111,87,88,107,83,95,113,95,113,86,104,3
88,103,88,88,107,88,107,83,84,103,83,88,103,87,86,104,86,100,86,104,3
88,107,88,88,103,84,103,83,88,103,87,88,107,87,86,100,86,104,90,109,3
88,107,88,88,99,88,103,87,88,107,87,88,103,87,86,104,90,109,82,96,3
88,99,84,88,103,88,103,87,88,103,87,84,99,79,82,96,70,79,70,75,3
84,103,88,84,99,88,103,87,84,99,79,79,91,71,70,79,70,75,70,79,3
80,95,76,68,79,71,79,62,75,83,67,75,79,71,66,75,66,71,70,79,7
68,79,68,71,75,75,79,71,75,79,71,71,79,67,70,79,70,79,74,83,7
68,79,71,71,75,75,79,71,71,79,67,75,79,67,70,79,74,83,74,79,7
71,75,71,68,79,71,79,67,75,79,67,71,79,62,74,83,74,79,70,75,7
71,83,76,76,83,75,87,71,75,83,67,75,83,67,70,79,74,87,74,83,7
76,87,76,71,79,75,83,67,75,83,67,75,83,71,74,87,74,83,74,83,7
76,83,71,71,79,75,83,67,75,83,71,75,79,71,74,83,74,83,74,83,7
71,79,71,71,83,75,83,71,75,79,71,71,79,67,74,83,74,83,74,83,7
88,126,88,93,116,86,128,107,90,123,103,90,118,96,92,127,92,122,96,117,3
88,121,93,88,111,90,123,103,90,118,96,90,109,89,92,122,96,117,92,112,3
88,111,88,88,103,90,109,89,86,109,92,90,113,92,92,112,92,112,92,112,3
88,111,88,84,107,86,109,92,90,113,92,90,109,92,92,112,92,112,92,117,3
88,103,84,84,103,90,113,92,90,109,92,86,113,89,92,112,92,117,96,112,3
84,99,79,84,95,86,109,85,82,100,81,82,100,81,92,108,87,103,83,99,3
84,95,84,79,99,82,100,81,82,100,78,78,96,81,83,99,83,95,79,91,3
84,99,79,84,91,82,100,78,78,96,81,82,96,78,83,95,79,91,71,73,4
67,72,59,51,45,56,53,107,49,37,125,43,32,133,46,34,42,32,42,32,2
59,58,51,44,34,49,37,125,43,32,133,43,34,133,42,32,42,32,42,32,2
51,45,44,44,34,43,32,133,43,34,133,43,32,133,42,32,42,32,42,32,2
44,34,44,48,37,43,34,133,43,32,133,46,29,136,42,32,42,32,46,32,2
51,45,44,41,32,46,32,136,52,40,114,52,37,122,42,34,46,37,52,45,2
44,37,41,44,32,52,40,114,52,37,122,46,29,151,46,37,52,45,46,40,2
41,32,44,44,29,52,37,122,46,29,151,49,32,151,52,45,46,40,42,30,2
44,32,44,44,29,46,29,151,49,32,151,46,29,151,46,40,42,30,42,30,2
44,29,44,44,29,46,29,151,46,29,151,46,29,147,42,30,42,30,42,30,2
44,27,44,44,32,46,29,151,46,29,147,46,29,140,42,30,42,30,46,30,2
44,29,44,48,34,46,29,147,46,29,140,46,32,133,42,30,46,30,46,32,2
48,34,48,44,34,46,32,133,46,32,125,46,34,125,46,32,46,34,49,34,2
48,37,44,44,37,46,32,125,46,34,125,46,32,129,46,34,49,34,46,34,2
48,34,48,48,37,49,34,129,46,34,129,46,34,125,46,34,46,37,46,34,2
59,58,79,88,107,49,37,125,49,43,111,66,71,85,46,37,46,37,52,51,2
79,91,88,88,107,49,43,111,66,71,85,82,96,81,46,37,52,51,75,84,2
88,107,88,88,107,66,71,85,82,96,81,90,104,85,52,51,75,84,87,99,3
88,107,88,88,107,90,104,85,86,104,85,86,104,85,87,99,87,103,87,103,3
88,107,88,88,111,86,104,85,86,104,89,86,109,85,87,103,87,103,87,103,3
93,107,93,88,107,86,109,85,90,109,89,90,109,89,87,108,92,112,92,108,3
93,107,88,93,111,90,109,89,90,109,89,86,109,89,92,112,92,108,92,112,3
93,107,88,84,103,90,113,89,90,109,89,86,109,89,92,108,87,103,87,108,3
88,103,84,84,103,90,109,89,86,109,89,86,104,85,87,103,87,108,87,112,3
84,103,84,88,107,86,109,89,86,104,85,86,104,89,87,108,87,112,83,103,3
84,103,88,93,111,86,104,85,86,104,89,86,104,85,87,112,83,103,83,99,3
88,107,93,88,107,86,104,89,86,104,85,86,104,89,83,103,83,99,87,103,3
93,111,88,84,107,86,104,85,86,104,89,86,104,89,83,99,87,103,83,103,3
88,107,84,88,107,86,104,89,86,104,89,86,109,89,87,103,83,103,87,108,3
88,107,84,88,107,86,109,89,82,104,89,86,109,92,87,108,83,103,87,108,3
84,107,88,84,103,82,104,89,86,109,92,86,109,89,83,103,87,108,92,108,3
84,103,88,88,103,82,100,85,82,100,85,90,104,85,87,103,87,103,92,112,3
88,107,88,84,111,90,104,85,90,109,85,90,109,92,96,112,92,117,92,117,3
88,111,84,84,107,90,109,85,90,109,92,90,113,96,92,117,92,117,92,108,3
84,107,88,93,116,90,113,96,90,113,96,95,113,96,92,108,92,108,92,103,3
88,111,93,88,111,90,113,96,95,113,96,95,113,92,92,108,92,103,92,99,3
88,111,88,84,103,95,113,92,86,104,85,86,100,81,92,99,83,95,75,91,3
88,107,84,88,103,86,104,85,86,100,81,86,104,85,83,95,75,91,75,84,3
88,103,88,88,103,86,104,85,90,109,85,82,96,78,75,84,75,84,67,73,3
88,107,88,88,103,90,109,85,82,96,78,70,79,66,75,84,67,73,63,66,7
88,103,88,84,99,82,96,78,70,79,66,70,75,63,67,73,63,66,67,70,7
84,99,79,71,79,70,75,63,70,79,66,66,75,66,67,70,67,73,71,73,7
79,91,71,75,83,70,79,66,66,75,66,66,71,63,67,73,71,73,71,73,7
71,79,75,75,79,66,75,66,66,71,63,70,79,66,71,73,71,73,67,73,7
75,79,75,71,79,70,79,66,70,79,70,74,83,70,67,73,63,70,71,77,7
75,79,71,75,79,70,79,70,74,83,70,74,79,66,63,70,71,77,71,77,7
75,79,71,79,87,74,79,66,70,75,63,70,75,63,71,77,67,77,71,77,7
71,79,79,75,87,70,75,63,70,75,63,70,79,66,67,77,71,77,71,77,7
75,83,75,75,83,74,87,74,74,83,66,74,83,70,71,88,75,84,67,73,7
75,83,75,71,79,74,83,70,74,83,70,74,83,70,67,73,63,66,63,70,7
75,79,71,75,83,74,83,70,74,83,70,78,87,74,63,66,63,70,71,77,7
90,123,86,90,123,87,122,101,92,127,105,92,122,105,89,125,93,125,97,125,3
90,123,90,90,109,92,122,105,96,117,94,92,112,90,97,125,93,120,93,115,3
90,118,90,86,109,96,117,94,92,112,90,92,112,94,93,120,93,115,89,115,3
90,109,86,90,113,92,112,90,92,112,94,92,112,94,93,115,89,115,89,115,3
86,109,90,90,109,92,112,94,92,112,94,92,117,98,89,115,89,115,93,115,3
86,113,86,82,100,96,112,94,92,108,90,87,103,83,93,115,97,111,93,106,3
86,109,82,82,100,92,108,90,87,103,83,83,99,79,97,111,93,106,89,106,3
82,100,82,82,100,87,103,83,83,99,79,83,95,79,93,106,89,106,74,75,3
82,100,78,82,96,83,95,79,79,91,79,71,73,90,74,75,53,49,47,37,4
78,96,82,82,91,79,91,79,71,73,90,63,57,101,53,49,47,37,44,31,2
82,96,82,74,79,71,73,90,63,57,101,52,42,124,47,37,44,31,44,31,2
66,63,56,49,37,49,37,131,46,34,135,42,32,135,44,34,44,31,44,34,2
56,53,49,43,32,46,34,135,42,32,135,42,32,139,44,31,44,34,44,34,2
46,29,46,52,40,46,32,139,42,34,135,46,37,131,44,34,44,34,44,31,2
46,32,52,52,37,42,34,135,46,37,131,52,45,109,44,34,44,31,44,37,2
46,29,49,46,29,46,40,139,42,30,157,42,30,150,50,43,44,34,42,29,2
46,29,46,46,29,42,30,150,42,30,150,42,30,142,42,29,44,29,44,34,2
46,29,46,46,32,46,30,135,46,32,131,46,34,131,44,34,44,34,42,34,2
46,32,46,46,32,46,34,131,49,34,131,46,34,124,42,34,44,34,44,34,2
46,32,49,46,34,46,34,124,46,34,131,46,37,127,44,34,47,37,47,34,2
49,34,46,46,34,46,34,131,46,37,127,46,34,124,47,37,47,34,47,34,2
66,71,82,90,104,52,51,98,75,84,79,87,99,83,47,40,57,60,82,92,2
82,96,90,86,104,75,84,79,87,99,83,87,103,86,57,60,82,92,85,102,3
86,104,86,86,104,87,103,86,87,103,86,87,103,86,85,106,89,106,89,106,3
86,104,86,86,109,87,103,86,87,103,86,87,108,90,89,106,89,111,93,106,3
86,109,86,90,109,87,103,86,87,108,90,92,112,90,89,111,93,106,93,106,3
86,109,90,90,109,87,108,90,92,112,90,92,108,90,93,106,93,106,93,111,3
90,109,90,86,109,92,112,90,92,108,90,92,112,90,93,106,93,111,93,111,3
90,109,86,90,113,92,108,90,92,112,90,92,108,94,93,111,93,111,93,111,3
90,113,90,90,109,92,108,94,92,108,86,87,103,86,93,111,89,106,89,106,3
90,113,90,86,109,92,108,86,87,103,86,87,108,86,89,106,89,106,89,106,3
90,109,86,86,104,87,103,86,87,108,86,87,112,90,89,106,89,106,89,106,3
86,109,86,86,104,87,108,86,87,112,90,83,103,83,89,106,89,106,89,106,3
86,104,86,86,104,87,112,90,83,103,83,83,99,86,89,106,89,106,89,106,3
86,104,86,86,104,83,99,86,87,103,86,83,103,90,89,106,85,106,89,111,3
86,104,86,86,109,87,103,86,83,103,90,87,108,90,85,106,89,111,89,111,3
86,104,86,82,104,83,103,90,87,108,90,83,103,90,89,111,89,111,85,106,3
82,104,86,86,109,83,103,90,87,108,90,92,108,86,85,106,89,111,89,111,3
86,109,86,82,100,87,108,90,92,108,86,87,103,86,89,111,89,111,89,106,3
86,109,82,82,100,92,108,86,87,103,86,87,103,83,89,111,89,106,89,111,3
90,104,90,90,109,92,112,90,96,112,94,92,117,98,97,120,93,115,89,111,3
90,104,90,90,109,96,112,94,92,117,98,92,117,94,93,115,89,111,89,111,3
90,113,90,95,113,92,108,94,92,108,90,92,103,86,85,97,82,92,78,88,3
90,113,95,95,113,92,108,90,92,103,86,92,99,83,82,92,78,88,70,84,3
86,104,86,86,104,83,95,79,75,91,72,75,84,72,67,79,63,71,67,71,7
82,96,70,70,75,67,73,60,63,66,60,67,70,60,67,71,63,67,67,71,7
70,79,70,70,79,63,66,60,67,70,60,67,73,60,63,67,67,71,67,75,7
70,79,66,66,71,67,73,60,71,73,60,71,73,64,67,75,70,84,70,84,7
66,71,70,70,79,71,73,64,67,73,60,63,70,57,70,84,67,75,63,63,7
70,79,70,74,83,67,73,60,63,70,57,71,77,64,67,75,63,63,67,71,7
70,79,74,74,79,63,70,57,71,77,64,71,77,64,63,63,67,71,70,79,7
74,83,74,70,75,71,77,64,71,77,64,67,77,64,67,71,70,79,78,84,7
70,75,70,70,79,67,77,64,71,77,64,71,77,68,78,84,74,88,70,79,7
70,75,70,74,87,71,77,64,71,77,68,71,88,72,74,88,70,79,67,79,7
70,79,74,74,83,71,77,68,71,88,72,75,84,68,70,79,67,79,67,79,7
74,87,74,74,83,71,88,72,75,84,68,67,73,60,67,79,67,79,67,75,7
74,83,74,74,83,75,84,68,67,73,60,63,66,57,67,79,67,75,67,67,7
74,83,74,74,83,67,73,60,63,66,57,63,70,60,67,75,67,67,60,63,7
87,122,92,92,122,89,125,104,93,125,104,97,125,101,88,125,92,120,97,115,3
92,122,96,92,112,97,125,101,93,120,94,93,115,94,97,115,92,115,88,111,3
96,117,92,92,112,93,120,94,93,115,94,89,115,90,92,115,88,111,88,102,3
92,112,92,92,112,93,115,94,89,115,90,89,115,94,88,111,88,102,84,106,3
92,112,92,92,117,89,115,90,89,115,94,93,115,97,88,102,84,106,88,111,3
92,112,92,96,112,89,115,94,93,115,97,93,115,94,84,106,88,111,92,111,3
96,112,92,87,103,93,115,94,97,111,94,93,106,90,92,111,88,111,92,106,3
92,108,87,83,99,97,111,94,93,106,90,89,106,80,88,111,92,106,88,102,3
87,103,83,83,95,93,106,90,89,106,80,74,75,83,92,106,88,102,76,77,3
83,99,83,79,91,89,106,80,74,75,83,53,49,108,88,102,76,77,53,40,2
83,95,79,71,73,74,75,83,53,49,108,47,37,126,76,77,53,40,44,29,2
79,91,71,63,57,53,49,108,47,37,126,44,31,133,53,40,44,29,47,34,2
