@relation 'Steel-Plates-weka.filters.unsupervised.attribute.Remove-R7,10,14,18,23-24-weka.filters.unsupervised.attribute.Remove-R17'

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x22 numeric
@attribute class {0,1}

@data
176,193,1048818,1048832,138,30,17295,114,1356,70,0.2596,0.8235,0.0125,0.5667,21.399,12.305,-0.1765,0
141,154,1060291,1060313,109,25,12602,102,1356,70,0.208,0.5909,0.0096,0.52,20.374,11.139,0.4091,0
172,179,1072228,1072248,74,19,8027,98,1354,70,0.2541,0.35,0.0052,0.3684,18.692,0.8451,0.65,0
460,534,1082731,1082953,7579,591,917886,95,1356,70,0.6785,0.3333,0.0546,0.1252,38.796,18.692,0.6667,0
137,156,1093477,1093492,184,31,19460,96,1354,70,0.2024,0.7895,0.014,0.6129,22.648,12.787,-0.2105,0
14,32,1105359,1105387,252,55,19650,52,1356,70,0.0206,0.6429,0.0133,0.3273,24.014,12.553,0.3571,0
212,222,1116878,1116892,62,14,6819,98,1354,70,0.3131,0.7143,0.0074,0.7143,17.924,1,0.2857,0
114,127,1127920,1127927,60,14,6685,102,1354,70,0.1684,0.5385,0.0096,0.9286,17.781,11.139,-0.4615,0
242,252,1137747,1137757,55,20,6483,109,1354,70,0.3575,1,0.0074,0.5,17.404,1,0,0
38,63,1148345,1148364,241,45,14875,42,1356,70,0.056,0.76,0.0184,0.5556,2.382,13.979,-0.24,0
107,120,1159125,1159132,54,18,6135,102,1354,70,0.1581,0.5385,0.0096,0.7222,17.324,11.139,-0.4615,0
119,127,1172603,1172632,128,22,15896,111,1356,70,0.1755,0.2759,0.0059,0.3636,21.072,0.9031,0.7241,0
1341,1347,1184511,1184525,51,17,4499,51,1358,70,0.0162,0.4286,0.0044,0.3529,17.076,0.7782,0.5714,0
75,82,1196901,1196915,61,12,5695,81,1354,70,0.1108,0.5,0.0052,0.5833,17.853,0.8451,0.5,0
195,218,1211728,1211795,780,106,84461,96,1356,70,0.2876,0.3433,0.017,0.217,28.921,13.617,0.6567,0
462,486,1226170,1226204,493,56,59901,105,1354,70,0.6824,0.7059,0.0177,0.4286,26.929,13.802,0.2941,0
603,612,1266537,1266548,65,10,6757,95,1358,70,0.8881,0.8182,0.0066,0.9,18.129,0.9542,0.1818,0
220,234,1285730,1285749,138,28,14757,93,1358,70,0.324,0.7368,0.0103,0.5,21.399,11.461,0.2632,0
225,241,1301932,1301945,85,23,8566,93,1358,70,0.3314,0.8125,0.0118,0.6956,19.294,12.041,-0.1875,0
18,24,1312116,1312132,59,15,3095,41,1356,70,0.0266,0.375,0.0044,0.4,17.708,0.7782,0.625,0
294,308,1323717,1323745,222,25,25660,104,1358,70,0.433,0.5,0.0103,0.56,23.463,11.461,0.5,0
79,95,1335585,1335593,73,20,8327,103,1356,70,0.1165,0.5,0.0118,0.8,18.633,12.041,-0.5,0
478,512,1346996,1347021,286,54,30518,95,1356,70,0.705,0.7353,0.0251,0.6296,24.564,15.315,-0.2647,0
65,80,1359784,1359820,390,30,38672,80,1358,70,0.0957,0.4167,0.011,0.5,25.911,11.761,0.5833,0
165,176,1373431,1373442,52,17,5376,95,1358,70,0.243,1,0.0081,0.6471,1.716,10.414,0,0
135,146,1385900,1385914,98,23,9733,89,1360,70,0.1985,0.7857,0.0081,0.4783,19.912,10.414,0.2143,0
85,96,1398904,1398914,61,12,6834,102,1358,70,0.1252,0.9091,0.0081,0.9167,17.853,10.414,-0.0909,0
356,367,1411801,1411815,75,19,7384,89,1358,70,0.5243,0.7857,0.0081,0.5789,18.751,10.414,0.2143,0
49,71,1427809,1427883,705,76,63525,73,1358,70,0.0722,0.2973,0.0162,0.2895,28.482,13.424,0.7027,0
484,513,1457758,1457776,196,52,22534,104,1360,70,0.7118,0.6207,0.0213,0.5577,22.923,14.624,-0.3793,0
108,120,1471277,1471288,64,16,7216,102,1356,70,0.1593,0.9167,0.0088,0.75,18.062,10.792,-0.0833,0
357,370,1483879,1483901,130,26,13185,90,1358,70,0.5258,0.5909,0.0096,0.5,21.139,11.139,0.4091,0
169,186,1495862,1495883,215,36,24463,103,1356,70,0.2493,0.8095,0.0125,0.4722,23.324,12.305,0.1905,0
37,48,1508012,1508040,178,25,18774,92,1356,70,0.0546,0.3929,0.0081,0.44,22.504,10.414,0.6071,0
116,126,1536604,1536631,155,24,16678,96,1356,70,0.1711,0.3704,0.0074,0.4167,21.903,1,0.6296,0
0,17,1549800,1549891,1030,72,71852,49,1354,70,0,0.1868,0.0126,0.2361,30.128,12.305,0.8132,0
824,844,1564536,1564557,140,27,15545,99,1356,70,0.7552,0.9524,0.0148,0.7407,21.461,1.301,0.0476,0
53,91,1578055,1578129,1470,84,132939,70,1356,70,0.0782,0.5135,0.028,0.4524,31.673,15.798,0.4865,0
248,262,1589431,1589443,69,20,7588,100,1356,70,0.3658,0.8571,0.0103,0.7,18.389,11.461,-0.1429,0
104,124,1602180,1602199,231,31,29896,117,1356,70,0.1534,0.95,0.0148,0.6452,23.636,1.301,-0.05,0
115,136,1622697,1622718,169,33,19591,105,1356,70,0.1696,1,0.0155,0.6364,22.279,13.222,0,0
31,50,1647143,1647194,445,72,46236,91,1354,70,0.0458,0.3726,0.014,0.2639,26.484,12.787,0.6274,0
221,236,1658742,1658769,245,37,27599,100,1354,70,0.3264,0.5556,0.0111,0.4054,23.892,11.761,0.4444,0
195,209,1671098,1671110,99,16,12056,111,1358,70,0.2872,0.8571,0.0103,0.875,19.956,11.461,-0.1429,0
144,153,1686794,1686810,55,19,6146,104,1358,70,0.2121,0.5625,0.0066,0.4737,17.404,0.9542,0.4375,0
449,521,1699784,1699829,873,174,103898,106,1358,70,0.6613,0.625,0.053,0.4138,2.941,18.573,-0.375,0
55,65,1713172,1713184,64,16,7286,102,1356,70,0.0811,0.8333,0.0074,0.625,18.062,1,0.1667,0
142,155,1723382,1723392,60,20,6260,96,1360,70,0.2088,0.7692,0.0096,0.65,17.781,11.139,-0.2308,0
49,75,1736811,1736822,120,31,12834,90,1356,70,0.0723,0.4231,0.0192,0.8387,20.792,1.415,-0.5769,0
322,357,1747625,1747660,314,84,38597,110,1356,70,0.4749,1,0.0258,0.4167,24.969,15.441,0,0
210,224,1761692,1761703,61,17,7309,112,1356,70,0.3097,0.7857,0.0103,0.8235,17.853,11.461,-0.2143,0
30,58,1772722,1772736,253,50,28728,86,1356,70,0.0443,0.5,0.0206,0.56,24.031,14.472,-0.5,0
88,120,1785901,1785930,509,73,49765,80,1358,70,0.1296,0.9063,0.0236,0.4384,27.067,15.051,-0.0938,0
42,55,1798152,1798172,170,25,16633,84,1356,70,0.0619,0.65,0.0096,0.52,22.304,11.139,0.35,0
54,76,1810277,1810283,78,22,8246,95,1356,70,0.0796,0.2727,0.0162,1,18.921,13.424,-0.7273,0
29,39,1821904,1821917,77,17,6861,76,1356,70,0.0428,0.7692,0.0074,0.5882,18.865,1,0.2308,0
173,188,1835338,1835349,83,18,10702,116,1356,70,0.2552,0.7333,0.0111,0.8333,19.191,11.761,-0.2667,0
83,93,1846280,1846289,61,12,6490,96,1356,70,0.1224,0.9,0.0074,0.8333,17.853,1,-0.1,0
17,27,1859616,1859633,80,23,4931,41,1356,70,0.0251,0.5882,0.0074,0.4348,19.031,1,0.4118,0
98,108,1889430,1889440,51,15,5546,99,1356,70,0.1445,1,0.0074,0.6667,17.076,1,0,0
184,205,1901970,1901975,58,22,7050,111,1356,70,0.2714,0.2381,0.0155,0.9546,17.634,13.222,-0.7619,0
116,126,1913635,1913646,58,13,7114,112,1356,70,0.1711,0.9091,0.0074,0.7692,17.634,1,0.0909,0
178,197,1924923,1924936,130,38,16308,115,1356,70,0.2625,0.6842,0.014,0.5,21.139,12.787,-0.3158,0
41,56,1939590,1939602,117,22,11647,89,1356,70,0.0605,0.8,0.0111,0.6818,20.682,11.761,-0.2,0
82,98,1951256,1951299,490,38,50867,86,1354,70,0.1211,0.3721,0.0118,0.4211,26.902,12.041,0.6279,0
73,92,1964561,1964591,318,36,31789,85,1354,70,0.1078,0.6333,0.014,0.5278,25.024,12.787,0.3667,0
20,37,1978821,1978842,185,29,18517,88,1354,70,0.0295,0.8095,0.0126,0.5862,22.672,12.305,0.1905,0
151,162,1990021,1990031,59,13,5957,89,1354,70,0.223,0.9091,0.0081,0.8461,17.708,10.414,-0.0909,0
69,81,2001776,2001794,119,20,11516,84,1352,70,0.1021,0.6667,0.0089,0.6,20.756,10.792,0.3333,0
79,88,2012938,2012949,66,10,5652,75,1356,70,0.1165,0.8182,0.0066,0.9,18.195,0.9542,0.1818,0
85,101,2023127,2023150,268,28,26356,84,1356,70,0.1254,0.6956,0.0118,0.5714,24.281,12.041,0.3043,0
74,91,2032900,2032910,99,29,11843,109,1354,70,0.1093,0.5882,0.0126,0.5862,19.956,12.305,-0.4118,0
34,48,2044448,2044475,197,38,19139,86,1354,70,0.0502,0.5185,0.0103,0.3684,22.945,11.461,0.4815,0
13,21,2058002,2058016,91,12,8106,79,1358,70,0.0192,0.5714,0.0059,0.6667,1.959,0.9031,0.4286,0
32,44,2070769,2070796,142,30,12465,72,1354,70,0.0473,0.4444,0.0089,0.4,21.523,10.792,0.5556,0
81,90,2082327,2082338,60,13,6133,91,1356,70,0.1195,0.8182,0.0066,0.6923,17.781,0.9542,0.1818,0
22,31,2097257,2097270,60,15,5573,81,1354,70,0.0325,0.6923,0.0066,0.6,17.781,0.9542,0.3077,0
280,305,2109314,2109324,149,27,15313,93,1354,70,0.4136,0.4,0.0185,0.9259,21.732,13.979,-0.6,0
107,120,2126449,2126462,103,19,12424,112,1356,70,0.1578,1,0.0096,0.6842,20.128,11.139,0,0
7,19,2153394,2153410,93,19,9214,90,1356,70,0.0103,0.75,0.0088,0.6316,19.685,10.792,0.25,0
42,59,2216544,2216556,115,22,11748,87,1356,70,0.0619,0.7059,0.0125,0.7727,20.607,12.305,-0.2941,0
8,29,2280779,2280868,1203,68,96937,48,1354,70,0.0118,0.236,0.0155,0.3088,30.803,13.222,0.764,0
8,18,2293926,2293946,109,22,11293,90,1356,70,0.0118,0.5,0.0074,0.4545,20.374,1,0.5,0
31,50,2381257,2381400,1371,114,150413,85,1356,70,0.0457,0.1329,0.014,0.1667,3.137,12.787,0.8671,0
45,53,2409503,2409518,88,13,8123,81,1354,70,0.0665,0.5333,0.0059,0.6154,19.445,0.9031,0.4667,0
25,46,2433660,2433721,566,64,62326,89,1356,70,0.0369,0.3443,0.0155,0.3281,27.528,13.222,0.6557,0
4,17,2445033,2445050,97,19,5940,47,1358,70,0.0059,0.7647,0.0096,0.6842,19.868,11.139,0.2353,0
27,36,2457919,2457943,145,19,14997,91,1356,70,0.0398,0.375,0.0066,0.4737,21.614,0.9542,0.625,0
26,40,2535272,2535292,205,24,26503,108,1354,70,0.0384,0.7,0.0103,0.5833,23.117,11.461,0.3,0
2,11,2550643,2550653,60,12,3673,48,1358,70,0.003,0.9,0.0066,0.75,17.781,0.9542,0.1,0
24,38,2563219,2563241,173,22,17100,85,1356,70,0.0354,0.6364,0.0103,0.6364,2.238,11.461,0.3636,0
9,25,2583771,2583780,71,19,6886,84,1356,70,0.0133,0.5625,0.0118,0.8421,18.513,12.041,-0.4375,0
53,81,2595595,2595643,578,73,52482,76,1356,70,0.0782,0.5833,0.0206,0.3836,27.619,14.472,0.4167,0
13,23,2632520,2632529,53,13,5267,90,1354,70,0.0192,0.9,0.0074,0.7692,17.243,1,-0.1,0
48,61,2644076,2644097,153,25,16865,90,1352,70,0.071,0.6191,0.0096,0.52,21.847,11.139,0.381,0
17,33,2656857,2656867,78,28,9208,105,1352,70,0.0251,0.625,0.0118,0.5714,18.921,12.041,-0.375,0
23,40,2669665,2669677,94,24,10847,104,1354,70,0.034,0.7059,0.0126,0.7083,19.731,12.305,-0.2941,0
27,42,2682394,2682435,376,40,36566,81,1352,70,0.0399,0.3659,0.0111,0.375,25.752,11.761,0.6342,0
0,16,2724583,2724595,111,20,6323,41,1356,70,0,0.75,0.0118,0.8,20.453,12.041,-0.25,0
24,52,2787299,2787427,1543,150,160372,81,1352,70,0.0355,0.2188,0.0207,0.1867,31.884,14.472,0.7813,0
19,28,2811785,2811821,192,35,18361,80,1354,70,0.0281,0.25,0.0066,0.2571,22.833,0.9542,0.75,0
17,27,2824729,2824741,76,15,4643,43,1354,70,0.0251,0.8333,0.0074,0.6667,18.808,1,0.1667,0
18,32,2837245,2837268,199,20,18720,80,1352,70,0.0266,0.6087,0.0104,0.7,22.989,11.461,0.3913,0
15,22,2857887,2857900,71,11,6657,81,1350,70,0.0222,0.5385,0.0052,0.6364,18.513,0.8451,0.4615,0
0,6,2939205,2939222,69,14,7151,92,1348,70,0,0.3529,0.0044,0.4286,18.389,0.7782,0.6471,0
1264,1271,750387,750399,52,11,5907,105,1358,100,0.1281,0.5833,0.0052,0.6364,1.716,0.8451,0.4167,0
126,151,639972,639993,339,70,42620,119,1360,40,0.1853,0.84,0.0184,0.3571,25.302,13.979,-0.16,0
105,125,843822,843837,155,37,19453,120,1362,40,0.1542,0.75,0.0147,0.5405,21.903,1.301,-0.25,0
119,172,909471,909492,618,109,78470,119,1362,40,0.1747,0.3962,0.0389,0.4862,2.791,17.243,-0.6038,0
103,122,1136912,1136924,142,25,17707,119,1362,40,0.1513,0.6316,0.0139,0.76,21.523,12.787,-0.3684,0
145,197,1317364,1317395,508,112,65223,120,1362,40,0.2129,0.5961,0.0382,0.4643,27.059,1.716,-0.4038,0
209,230,1346248,1346264,158,45,20312,122,1362,40,0.3069,0.7619,0.0154,0.4667,21.987,13.222,-0.2381,0
205,235,1417276,1417288,156,49,20131,122,1360,40,0.3015,0.4,0.0221,0.6122,21.931,14.771,-0.6,0
181,230,1566427,1566453,312,73,40573,122,1360,40,0.2662,0.5306,0.036,0.6712,24.941,16.902,-0.4694,0
1190,1201,9007,9033,180,24,17505,87,1362,175,0.2364,0.4231,0.0081,0.4583,22.553,10.414,0.5769,0
1214,1222,737538,737568,147,28,16908,105,1362,175,0.2056,0.2667,0.0059,0.2857,21.673,0.9031,0.7333,0
1211,1229,840091,840385,1733,206,185716,93,1362,175,0.1953,0.0612,0.0132,0.0874,32.388,12.553,0.9388,0
1207,1214,882674,882712,120,35,15035,118,1362,175,0.2173,0.1842,0.0051,0.2,20.792,0.8451,0.8158,0
1200,1220,971714,971922,1804,175,214243,101,1360,175,0.2059,0.0962,0.0147,0.1143,32.562,1.301,0.9039,0
1191,1201,1062881,1062901,124,26,14323,107,1364,175,0.239,0.5,0.0073,0.3846,20.934,1,0.5,0
1202,1215,1127580,1127599,119,24,13662,106,1364,175,0.2185,0.6842,0.0095,0.5417,20.756,11.139,0.3158,0
1109,1118,1170194,1170219,130,21,15147,109,1360,175,0.3559,0.36,0.0066,0.4286,21.139,0.9542,0.64,0
1190,1219,1183612,1183893,3883,229,395668,78,1362,175,0.21,0.1032,0.0213,0.1266,35.892,14.624,0.8968,0
1198,1209,1246188,1246244,295,42,32358,96,1364,175,0.2273,0.1964,0.0081,0.2619,24.698,10.414,0.8036,0
464,474,28542,28553,72,13,13094,168,1387,40,0.6691,0.9091,0.0072,0.7692,18.573,1,0.0909,0
853,861,31984,31995,66,9,12872,178,1387,40,0.7585,0.7273,0.0058,0.8889,18.195,0.9031,0.2727,0
0,9,35152,35164,61,10,10855,168,1387,40,0,0.75,0.0065,0.9,17.853,0.9542,0.25,0
816,824,40184,40195,75,8,14016,157,1387,40,0.8118,0.7273,0.0058,1,18.751,0.9031,0.2727,0
827,843,48480,48539,443,56,79713,77,1387,40,0.7844,0.2712,0.0115,0.2857,26.464,12.041,0.7288,0
1059,1069,117715,117724,76,10,15483,195,1387,40,0.4585,0.9,0.0072,1,18.808,1,-0.1,0
259,272,125025,125040,150,13,28697,172,1387,40,0.3735,0.8667,0.0094,1,21.761,11.139,0.1333,0
853,872,135196,135298,892,59,181730,68,1387,40,0.7426,0.1863,0.0137,0.322,29.504,12.787,0.8137,0
570,585,155584,155593,74,16,15069,196,1387,40,0.8219,0.6,0.0108,0.9375,18.692,11.761,-0.4,0
732,750,177076,177087,136,18,27180,192,1387,40,0.9185,0.6111,0.013,1,21.335,12.553,-0.3889,0
1084,1097,185575,185588,108,16,21840,195,1387,40,0.4182,1,0.0094,0.8125,20.334,11.139,0,0
1212,1220,198764,198776,74,12,13025,163,1387,40,0.2408,0.6667,0.0058,0.6667,18.692,0.9031,0.3333,0
857,865,211983,211993,52,8,9968,178,1387,40,0.7527,0.8,0.0058,1,1.716,0.9031,0.2,0
852,860,222646,222657,69,8,13099,164,1387,40,0.7599,0.7273,0.0058,1,18.389,0.9031,0.2727,0
141,148,236266,236280,60,8,11189,178,1387,40,0.2033,0.5,0.005,0.875,17.781,0.8451,0.5,0
716,723,251869,251880,68,8,12624,177,1387,40,0.9575,0.6364,0.005,0.875,18.325,0.8451,0.3636,0
1220,1228,270702,270711,70,8,11255,143,1387,40,0.2293,0.8889,0.0058,1,18.451,0.9031,0.1111,0
1028,1052,365905,365932,504,24,69672,48,1387,40,0.4831,0.8889,0.0173,1,27.024,13.802,0.1111,0
4,16,394965,394980,140,12,20974,118,1387,40,0.0058,0.8,0.0087,1,21.461,10.792,0.2,0
867,878,419960,419973,108,11,17174,123,1387,40,0.734,0.8461,0.0079,1,20.334,10.414,0.1539,0
1279,1288,435870,435883,96,9,14369,128,1387,40,0.1427,0.6923,0.0065,1,19.823,0.9542,0.3077,0
951,961,494451,494461,81,11,13311,141,1387,40,0.6143,1,0.0072,0.9091,19.085,1,0,0
945,956,508640,508650,85,12,14041,139,1387,40,0.6215,0.9091,0.0079,0.9167,19.294,10.414,-0.0909,0
856,864,519257,519266,57,10,9848,161,1387,40,0.7541,0.8889,0.0058,0.8,17.559,0.9031,0.1111,0
925,934,552377,552388,75,9,12593,150,1387,40,0.6532,0.8182,0.0065,1,18.751,0.9542,0.1818,0
919,930,561832,561842,88,11,14538,134,1387,40,0.659,0.9091,0.0079,1,19.445,10.414,-0.0909,0
919,928,578380,578392,88,10,14808,148,1387,40,0.6619,0.75,0.0065,0.9,19.445,0.9542,0.25,0
933,940,612662,612672,52,9,8857,161,1387,40,0.6446,0.7,0.005,0.7778,1.716,0.8451,0.3,0
936,942,625664,625675,52,9,8801,159,1387,40,0.6417,0.5454,0.0043,0.6667,1.716,0.7782,0.4545,0
936,944,639848,639857,65,9,11132,161,1387,40,0.6388,0.8889,0.0058,0.8889,18.129,0.9031,0.1111,0
926,935,675316,675327,63,9,10518,156,1387,40,0.6518,0.8182,0.0065,1,17.993,0.9542,0.1818,0
897,907,898704,898715,101,11,16760,148,1387,40,0.6921,0.9091,0.0072,0.9091,20.043,1,0.0909,0
892,903,908164,908176,92,12,14703,128,1387,40,0.6979,0.9167,0.0079,0.9167,19.638,10.414,0.0833,0
824,832,928256,928264,53,9,9033,158,1387,40,0.8003,1,0.0058,0.8889,17.243,0.9031,0,0
732,793,78207,78276,2358,104,233778,49,1387,40,0.8565,0.8841,0.044,0.5865,33.725,17.853,0.1159,0
367,440,795618,795659,2108,80,175110,6,1387,40,0.5292,0.5616,0.0526,0.9125,33.239,18.633,-0.4384,0
476,490,13302,13320,227,14,21216,36,1373,40,0.6934,0.7778,0.0102,1,2.356,11.461,0.2222,0
498,515,31041,31058,231,17,21639,33,1373,40,0.7254,1,0.0124,1,23.636,12.305,0,0
1147,1162,41184,41201,194,16,19202,68,1373,40,0.3074,0.8824,0.0109,0.9375,22.878,11.761,0.1177,0
489,504,55547,55568,247,17,23671,43,1373,40,0.7123,0.7143,0.0109,0.8824,23.927,11.761,0.2857,0
236,249,64701,64720,175,13,18625,61,1373,40,0.3438,0.6842,0.0095,1,2.243,11.139,0.3158,0
1314,1333,3149494,3149542,566,28,49867,70,1387,40,0.0779,0.3958,0.0137,0.6786,27.528,12.787,0.6042,0
1614,1638,676623,676657,655,33,49303,54,1687,80,0.0581,0.7059,0.0142,0.7273,28.162,13.802,0.2941,0
19,169,4197607,4215748,152655,10449,11591414,0,1336,40,0.0284,0.0083,0.1123,0.0144,51.837,21.761,0.9917,0
0,230,308503,308712,25323,1022,3037459,24,1400,40,0,0.9087,0.1643,0.2251,44.035,23.617,-0.0913,0
3,223,333373,333576,21110,1138,2554885,21,1402,40,0.0043,0.9227,0.1569,0.1933,43.245,23.424,-0.0773,0
0,225,344016,344225,25473,992,3061597,23,1400,40,0,0.9289,0.1607,0.2268,44.061,23.522,-0.0711,0
0,436,407936,408170,24365,1084,2935414,22,1404,40,0,0.5367,0.3105,0.4022,43.868,26.395,-0.4633,0
0,224,418600,418798,20894,1169,2529140,18,1398,40,0,0.8839,0.1602,0.1916,4.32,23.503,-0.1161,0
0,828,468317,468520,20726,1193,2499819,25,1402,40,0,0.2452,0.5906,0.6941,43.165,2.918,-0.7548,0
1,222,486069,486291,22554,999,2712104,27,1400,40,0.0014,0.9955,0.1579,0.2212,43.532,23.444,0.0045,0
0,223,500276,500482,21987,1050,2638402,21,1398,40,0,0.9238,0.1595,0.2124,43.422,23.483,-0.0762,0
0,384,510931,511150,21036,1015,2519511,24,1402,40,0,0.5703,0.2739,0.3783,4.323,25.843,-0.4297,0
41,218,553549,553733,16759,729,2020624,24,1402,40,0.0585,0.962,0.1262,0.2428,42.242,2.248,0.038,0
41,222,564200,564395,17977,796,2144244,24,1402,40,0.0585,0.9282,0.1291,0.2274,42.547,22.577,0.0718,0
41,735,581949,582129,19629,788,2332320,22,1400,40,0.0586,0.2594,0.4957,0.8807,42.929,28.414,-0.7406,0
41,222,592614,592819,17887,713,2156667,21,1400,40,0.0586,0.8829,0.1293,0.2539,42.525,22.577,0.1171,0
37,261,652969,653195,18517,1021,2230510,25,1398,40,0.0529,0.9912,0.1602,0.2194,42.676,23.503,0.0088,0
41,220,663618,663832,17825,790,2155523,24,1400,40,0.0586,0.8364,0.1279,0.2266,4.251,22.529,0.1636,0
41,456,674290,674482,16686,842,2013557,19,1402,40,0.0585,0.4627,0.296,0.4929,42.224,26.181,-0.5373,0
39,734,684933,685134,16521,926,1992604,21,1400,40,0.0557,0.2892,0.4964,0.7505,4.218,2.842,-0.7108,0
41,226,695578,695788,17706,802,2147442,24,1404,40,0.0584,0.8809,0.1318,0.2307,42.481,22.672,0.1191,0
39,226,702679,702873,18071,814,2160349,27,1400,40,0.0557,0.9639,0.1336,0.2297,4.257,22.718,0.0361,0
41,216,713328,713531,18908,853,2264960,24,1402,40,0.0585,0.8621,0.1248,0.2052,42.766,2.243,0.1379,0
43,230,830512,830692,18896,768,2225392,22,1404,40,0.0613,0.9626,0.1332,0.2435,42.764,22.718,-0.0374,0
41,232,844714,844903,20313,755,2400588,23,1400,40,0.0586,0.9895,0.1364,0.253,43.078,2.281,-0.0105,0
39,222,855369,855569,18203,696,2155986,25,1398,40,0.0558,0.915,0.1309,0.2629,42.601,22.624,0.085,0
39,212,862475,862693,17357,794,2034432,27,1400,40,0.0557,0.7936,0.1236,0.2179,42.395,2.238,0.2064,0
39,226,876673,876871,18954,749,2236201,25,1400,40,0.0557,0.9444,0.1336,0.2497,42.777,22.718,0.0556,0
41,218,897989,898132,14949,720,1734628,27,1400,40,0.0586,0.8079,0.1264,0.2458,41.746,2.248,-0.1921,0
39,907,908650,908829,16469,929,1939163,27,1398,40,0.0558,0.2062,0.6209,0.9343,42.167,29.385,-0.7938,0
39,225,919301,919496,17810,763,2094532,25,1398,40,0.0558,0.9538,0.133,0.2438,42.507,22.695,0.0461,0
39,58,933630,933641,100,30,12817,123,1398,40,0.0558,0.5789,0.0136,0.6333,2,12.787,-0.4211,0
142,167,947849,947878,354,67,44478,120,1400,40,0.2029,0.8621,0.0179,0.3731,2.549,13.979,0.1379,0
39,218,965451,965599,16821,670,1972773,29,1398,40,0.0558,0.8268,0.128,0.2672,42.259,22.529,-0.1732,0
39,218,979651,979800,15937,745,1847157,31,1398,40,0.0558,0.8324,0.128,0.2403,42.024,22.529,-0.1676,0
41,222,990300,990473,15896,756,1847464,22,1400,40,0.0586,0.9558,0.1293,0.2394,42.013,22.577,-0.0442,0
41,58,997542,997556,128,38,16028,120,1400,40,0.0586,0.8235,0.0121,0.4474,21.072,12.305,-0.1765,0
41,222,1018714,1018885,16220,780,1877827,19,1400,40,0.0586,0.9448,0.1293,0.2321,42.101,22.577,-0.0553,0
35,210,1029360,1029531,14963,779,1720418,22,1398,40,0.0501,0.9771,0.1252,0.2246,4.175,2.243,-0.0229,0
41,217,1040020,1040199,15050,867,1751637,21,1400,40,0.0586,0.9832,0.1257,0.203,41.775,22.455,0.0168,0
39,214,1050670,1050830,13033,731,1508093,29,1398,40,0.0558,0.9143,0.1252,0.2394,4.115,2.243,-0.0857,0
41,215,1150090,1150255,16968,670,1976551,26,1400,40,0.0586,0.9483,0.1243,0.2597,42.296,22.406,-0.0517,0
41,215,1157189,1157378,16584,821,1936241,25,1398,40,0.0587,0.9206,0.1245,0.2119,42.197,22.406,0.0794,0
43,214,1164302,1164475,14969,805,1758655,27,1400,40,0.0614,0.9884,0.1221,0.2124,41.752,2.233,0.0116,0
39,214,1174946,1175131,13601,805,1579135,25,1400,40,0.0557,0.9459,0.125,0.2174,41.336,2.243,0.054,0
39,212,1185602,1185752,13387,763,1546189,29,1398,40,0.0558,0.867,0.1238,0.2267,41.267,2.238,-0.1329,0
41,218,1196243,1196445,16164,861,1868220,23,1400,40,0.0586,0.8762,0.1264,0.2056,42.085,2.248,0.1238,0
39,74,1206989,1207040,935,143,117325,119,1398,40,0.0558,0.6863,0.025,0.2448,29.708,15.441,0.3137,0
41,219,1221106,1221276,15601,865,1835252,23,1400,40,0.0586,0.9551,0.1271,0.2058,41.932,22.504,-0.0449,0
41,221,1228221,1228359,11348,595,1302540,27,1400,40,0.0586,0.7667,0.1286,0.3025,40.549,22.553,-0.2333,0
39,214,1242405,1242592,15414,796,1798470,24,1400,40,0.0557,0.9358,0.125,0.2199,41.879,2.243,0.0642,0
43,215,1253069,1253240,13975,795,1630309,29,1400,40,0.0614,0.9942,0.1229,0.2164,41.453,22.355,-0.0058,0
39,440,1263724,1263888,11388,735,1315891,29,1398,40,0.0558,0.409,0.2868,0.5456,40.564,26.031,-0.591,0
39,214,1277926,1278089,13553,708,1567858,30,1400,40,0.0557,0.9314,0.125,0.2472,4.132,2.243,-0.0686,0
37,218,1285016,1285196,15704,976,1814409,25,1396,40,0.053,0.9945,0.1297,0.1855,4.196,22.577,-0.0055,0
39,211,1292132,1292303,12012,607,1381722,30,1398,40,0.0558,0.9942,0.123,0.2834,40.796,22.355,-0.0058,0
39,212,1299230,1299402,11875,657,1375431,32,1398,40,0.0558,0.9942,0.1238,0.2633,40.746,2.238,-0.0058,0
41,212,1309877,1310041,11271,664,1297285,27,1402,40,0.0585,0.9591,0.122,0.2575,4.052,2.233,-0.0409,0
41,227,1316989,1317154,12212,617,1398637,27,1402,40,0.0585,0.8871,0.1327,0.3015,40.868,22.695,-0.1129,0
39,68,1327718,1327750,539,94,68416,119,1402,40,0.0556,0.9063,0.0207,0.3085,27.316,14.624,0.0938,0
39,72,1338367,1338402,677,114,86417,120,1400,40,0.0557,0.9429,0.0236,0.2895,28.306,15.185,0.0571,0
39,217,1359602,1359742,10276,552,1187807,25,1400,40,0.0557,0.7865,0.1271,0.3225,40.118,22.504,-0.2135,0
41,224,1370247,1370411,11535,758,1327403,23,1400,40,0.0586,0.8962,0.1307,0.2414,4.062,22.624,-0.1038,0
